first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
doulital,doulital,rss,doul,,iv_al,doulival,target,s,0.0,1,v,t,doulital,2,8
urtrocalbenemt,urtrocalbenemt,prss,troc,er,albe_nemt,ertrocalbenemt,control,p,0.0,0,e,u,urtrocalbenemt,2,14
indicable,indicable,prs,dic,in,able,indicable,target,r,,2,c,b,indibable,0,9
mélchetel,malchetel,pr_long,chetel,mal,,malchetel,target,p,0.0,1,a,é,mélchetel,3,9
imprélémation,imprélémation,pprss,lém,im_pré,at_ion,imprélémation,target,s,0.0,0,a,é,imprélémétion,0,13
toulig,touleg,r_long,toulig,,,toulig,control,r,,4,i,e,touleg,1,6
déjuratienalisme,déjurationalisme,prssss,jur,dé,at_ion_al_isme,déjurationalisme,target,s,1.0,1,o,e,déjuratienalisme,3,16
insurquorable,insurquorable,pprs,quor,in_sur,able,insurquorable,target,p,0.0,0,i,a,ansurquorable,0,13
tlôt,clôt,r,clôt,,,clôt,target,r,,0,c,t,tlôt,3,4
giloutiqui,giloutiqui,rs_long,gilout,,ique,giloutique,target,s,0.0,3,e,i,giloutiqui,2,10
dirorialiste,diroriuliste,rsss,dir,,or_ial_iste,dirorialiste,target,s,1.0,1,a,u,diroriuliste,1,12
poruleutiektan,poruleutiektan,prs_long,leutiek,poru,tan,poruleutiektan,control,s,0.0,0,t,v,poruleutiekvan,0,14
tertel,tertel,rs,tert,,el,tertel,target,s,0.0,0,e,i,tertil,0,6
intuér,intuél,pr,tuél,in,,intuél,target,r,,3,l,r,intuér,3,6
répédvért,répédvént,ppr,vért,rép_éd,,répédvért,control,r,,2,r,n,répédvént,1,9
nitretsihequinemt,nitretsitequinemt,prsss,tret,ni,sit_equi_nemt,nitretsitequinemt,control,s,0.0,2,t,h,nitretsihequinemt,3,17
rusdeuchamnemt,rusdeochamnemt,prs_long,deucham,rus,nemt,rusdeuchamnemt,control,r,,2,u,o,rusdeochamnemt,1,14
sédnetretre,sédnetretre,pprs,tret,séd_ne,re,sédnetretre,control,p,0.0,0,s,f,fédnetretre,0,11
jur,jur,r,jur,,,jur,target,r,,2,r,l,jul,0,3
édlublasitaoin,édlublasitaoin,prssss,lub,éd,la_si_ta_oin,édlublasitaoin,control,s,0.0,0,l,r,édlubrasitaoin,0,14
fodroalaeist,fodroilaeist,rsss,fod,,ro_ila_eist,fodroilaeist,control,s,1.0,0,i,a,fodroalaeist,3,12
maltrun,maltrun,pr,tron,mal,,maltron,target,r,,2,o,u,maltrun,2,7
naimounequi,naimounequi,rs_long,naimour,,equi,naimourequi,control,r,,6,r,n,naimounequi,2,11
resanitation,resanitapion,prsss,san,re,it_at_ion,resanitation,target,s,1.0,1,t,p,resanitapion,1,12
reunle,reunle,rs,roun,,le,rounle,control,r,,1,o,e,reunle,2,6
filalibation,filalibation,rssss,fil,,al_is_at_ion,filalisation,target,s,1.0,1,s,b,filalibation,2,12
prédédic,prédédic,ppr,dic,pré_dé,,prédédic,target,p,0.0,1,r,l,plédédic,0,8
mirépsurcsaoin,mirépsurcsaoin,pprss,surc,mi_rép,ta_oin,mirépsurctaoin,control,s,0.0,0,t,s,mirépsurcsaoin,2,14
incoitalité,incoitalité,prss,coit,in,el_ité,incoitelité,target,s,0.0,0,e,a,incoitalité,2,11
taufol,saufol,r_long,taufol,,,taufol,target,r,,0,t,s,saufol,1,6
tanilèrpom,tanilèrcom,pr_long,lèrcom,tani,,tanilèrcom,control,r,,3,c,p,tanilèrpom,3,10
mounelanemt,mounelanemt,rss,roun,,ela_nemt,rounelanemt,control,r,,0,r,m,mounelanemt,2,11
recrusure,rocrusure,prs,crus,re,ure,recrusure,target,p,0.0,1,e,o,rocrusure,1,9
deulivement,doulivement,rss,doul,,ive_ment,doulivement,target,r,,1,o,e,deulivement,3,11
pourchetelant,poulchetelant,prs_long,chetel,pour,ant,pourchetelant,target,p,0.0,3,r,l,poulchetelant,1,13
ertôlctitaoin,ertôlctitaoin,prsss,tôlc,er,ti_ta_oin,ertôlctitaoin,control,p,0.0,0,e,u,urtôlctitaoin,0,13
pelmta,pelmta,rs,pelm,,ta,pelmta,control,s,0.0,1,a,u,pelmtu,0,6
imprésanation,imprésanatôon,pprss,san,im_pré,at_ion,imprésanation,target,s,1.0,0,i,ô,imprésanatôon,1,13
coitalàsation,coitalisation,rssss,coit,,al_is_at_ion,coitalisation,target,s,1.0,0,i,à,coitalàsation,3,13
désanant,disanant,prs,san,dé,ant,désanant,target,p,0.0,1,é,i,disanant,1,8
tounec,tounec,r_long,tounec,,,tounec,control,r,,1,o,a,taunec,0,6
lalnas,lamnas,pr,nas,lam,,lamnas,control,p,0.0,2,m,l,lalnas,3,6
surenquomment,surenquomment,pprs,quor,sur_en,ment,surenquorment,target,r,,3,r,m,surenquomment,2,13
tréventialiste,trévantialiste,rsss,trév,,ent_ial_iste,tréventialiste,target,s,0.0,0,e,a,trévantialiste,1,14
foir,foir,r,foir,,,foir,target,r,,1,o,a,fair,0,4
redébul,redébul,ppr,bul,re_dé,,redébul,target,p,0.0,0,r,m,medébul,0,7
indofableité,indofableité,prss,dof,in,able_ité,indofableité,target,p,0.0,0,i,u,undofableité,0,12
kaudinaire,kaudinaire,rs_long,kaudin,,aire,kaudinaire,target,r,,2,u,e,kaedinaire,0,10
qéjuralisation,déjuralisation,prssss,jur,dé,al_is_at_ion,déjuralisation,target,p,0.0,0,d,q,qéjuralisation,3,14
lamtounec,lamtounec,pr_long,tounec,lam,,lamtounec,control,r,,1,o,e,lamteunec,0,9
