first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
pelmannole,pelminnole,rss,pelm,,inno_le,pelminnole,control,s,0.0,0,i,a,pelmannole,3,10
désindirer,désindiror,pprs,dir,dés_in,er,désindirer,target,s,0.0,0,e,o,désindiror,1,10
répspocérnemt,répspocélnemt,prs_long,spocél,rép,nemt,répspocélnemt,control,r,,5,l,r,répspocérnemt,3,13
indicarité,indicalité,prss,dic,in,al_ité,indicalité,target,s,0.0,1,l,r,indicarité,3,10
reigrotiasoin,reigmotiasoin,rsss,reig,,ro_tias_oin,reigrotiasoin,control,s,0.0,0,r,m,reigmotiasoin,1,13
saijlasitaoin,saijlasitaoin,rssss,saij,,la_si_ta_oin,saijlasitaoin,control,s,3.0,1,i,o,saijlasitaoon,0,13
gauntir,gauntir,r_long,gauntir,,,gauntir,control,r,,2,u,ê,gaêntir,0,7
incomdecable,incomdecable,pprs,dic,in_com,able,incomdicable,target,r,,1,i,e,incomdecable,2,12
lifrasitequi,lifrusitequi,rsss,lif,,ra_sit_equi,lifrasitequi,control,s,0.0,1,a,u,lifrusitequi,1,12
ininterdoul,inintordoul,ppr,doul,in_inter,,ininterdoul,target,p,1.0,3,e,o,inintordoul,1,11
malrém,malrém,pr,lém,mal,,mallém,target,r,,0,l,r,malrém,2,6
nasinnoli,nasinnole,rss,nas,,inno_le,nasinnole,control,s,1.0,1,e,i,nasinnoli,3,9
nièrationalisme,nièrationalisme,rssss,nièr,,at_ion_al_isme,nièrationalisme,target,s,3.0,2,m,j,nièrationalisje,0,15
naimeur,naimour,r_long,naimour,,,naimour,control,r,,4,o,e,naimeur,3,7
mirépmectaoin,mirépmactaoin,pprss,mac,mi_rép,ta_oin,mirépmactaoin,control,r,,1,a,e,mirépmectaoin,3,13
inlémitésimal,inlénitésimal,prsss,lém,in,ité_sim_al,inlémitésimal,target,r,,2,m,n,inlénitésimal,1,13
inclôtabilité,intlôtabilité,prss,clôt,in,abil_ité,inclôtabilité,target,r,,0,c,t,intlôtabilité,1,13
réptienoubequi,réptienousequi,prs_long,tienoub,rép,equi,réptienoubequi,control,r,,6,b,s,réptienousequi,1,14
ridta,ricta,rs,rid,,ta,ridta,control,r,,2,d,c,ricta,1,5
altisauvert,antisauvert,pr_long,sauvert,anti,,antisauvert,target,p,0.0,1,n,l,altisauvert,3,11
niroquarie,niroquarie,prs,roqu,ni,arie,niroquarie,control,r,,0,r,n,ninoquarie,0,10
chameudabla,chameudabla,rs_long,chameud,,able,chameudable,target,s,0.0,3,e,a,chameudabla,2,11
vért,vért,r,vért,,,vért,control,r,,1,é,u,vurt,0,4
édtôlclasitaein,édtôlclasitaein,prssss,tôlc,éd,la_si_ta_oin,édtôlclasitaoin,control,s,3.0,0,o,e,édtôlclasitaein,2,15
sédniroifre,fédniroifre,pprs,roif,séd_ni,re,sédniroifre,control,p,0.0,0,s,f,fédniroifre,1,11
subnourination,subnaurination,prsss,nour,sub,in_at_ion,subnourination,target,r,,1,o,a,subnaurination,1,14
dofionnel,dofionnen,rss,dof,,ionn_el,dofionnel,target,s,1.0,1,l,n,dofionnen,1,9
miréptioctaoin,miréptioctaoin,pprss,tioc,mi_rép,ta_oin,miréptioctaoin,control,s,1.0,1,i,a,miréptioctaoan,0,14
erbail,erbail,r_long,erbail,,,erbail,target,r,,1,r,y,eybail,0,6
tret,tnet,r,tret,,,tret,control,r,,1,r,n,tnet,1,4
édlourrétalbe,édlourrétalbe,prs_long,lourrét,éd,albe,édlourrétalbe,control,p,0.0,1,d,s,éslourrétalbe,0,13
ruslis,ruslis,pr,lif,rus,,ruslif,control,r,,2,f,s,ruslis,2,6
diotaristique,diotaristisue,rsss,diot,,ar_ist_ique,diotaristique,target,s,2.0,1,q,s,diotaristisue,1,13
cerpisme,cerpisme,rs,cert,,isme,certisme,target,r,,3,t,p,cerpisme,2,8
daotationalisme,daotationalisme,rssss,diot,,at_ion_al_isme,diotationalisme,target,r,,1,i,a,daotationalisme,2,15
tienoubeist,tienoubeiss,rs_long,tienoub,,eist,tienoubeist,control,s,0.0,3,t,s,tienoubeiss,1,11
trencoletizus,trenciletizus,pr_long,letizus,trenco,,trencoletizus,control,p,0.0,5,o,i,trenciletizus,1,13
détuélalisation,détuélalisation,prssss,tuél,dé,al_is_at_ion,détuélalisation,target,p,0.0,1,é,u,dutuélalisation,0,15
nirentisurc,nirentisarc,ppr,surc,ni_renti,,nirentisurc,control,r,,1,u,a,nirentisarc,1,11
nemaceru,nemaceru,prs,mac,ne,eru,nemaceru,control,r,,2,c,s,nemaseru,0,8
nifodalbitié,nifodalbihié,prss,fod,ni,albi_tié,nifodalbitié,control,s,1.0,0,t,h,nifodalbihié,1,12
trecnemtarie,trecnemtarie,rss,trec,,nemt_arie,trecnemtarie,control,s,0.0,0,n,r,trecremtarie,0,12
miréprountaoin,mirépnountaoin,pprss,roun,mi_rép,ta_oin,miréprountaoin,control,r,,0,r,n,mirépnountaoin,1,14
deuchamalbe,deuchamalse,rs_long,deucham,,albe,deuchamalbe,control,s,0.0,2,b,s,deuchamalse,1,11
roiftié,roiftué,rs,roif,,tié,roiftié,control,s,0.0,1,i,u,roiftué,1,7
trévalisation,trévalisation,rssss,trév,,al_is_at_ion,trévalisation,target,r,,1,r,m,tmévalisation,0,13
dénièrationalisme,dénièratienalisme,prssss,nièr,dé,at_ion_al_isme,dénièrationalisme,target,s,1.0,1,o,e,dénièratienalisme,1,17
paurop,pairop,r_long,paurop,,,paurop,control,r,,2,u,i,pairop,1,6
endireur,endireur,prs,dir,en,eur,endireur,target,p,0.0,1,n,r,erdireur,0,8
contreerbail,contraerbail,pr_long,erbail,contre,,contreerbail,target,p,0.0,5,e,a,contraerbail,1,12
cilorisation,filorisation,rsss,fil,,or_isat_ion,filorisation,target,r,,0,f,c,cilorisation,3,12
gurtuél,surtuél,pr,tuél,sur,,surtuél,target,p,0.0,0,s,g,gurtuél,3,7
retertisasion,retertisation,prsss,tert,re,is_at_ion,retertisation,target,s,1.0,1,t,s,retertisasion,3,13
léét,léut,r,léut,,,léut,control,r,,2,u,é,léét,3,4
nisurclatié,nisurclatié,prss,surc,ni,la_tié,nisurclatié,control,s,1.0,2,é,à,nisurclatià,0,11
nemoctiocable,nemoctiocable,pprs,tioc,ni_moc,able,nimoctiocable,control,p,0.0,1,i,e,nemoctiocable,2,13
prétoubienmelt,prétoubienmelt,prs_long,toubien,pré,ment,prétoubienment,target,s,0.0,2,n,l,prétoubienmelt,2,14
rusnenort,rusnenort,ppr,nort,rus_ne,,rusnenort,control,r,,1,o,a,rusnenart,0,9
tertmentaire,tentmentaire,rss,tert,,ment_aire,tertmentaire,target,r,,2,r,n,tentmentaire,1,12
kieuteliste,kieételiste,rs_long,kieutel,,iste,kieuteliste,target,r,,3,u,é,kieételiste,1,11
cort,cert,r,cort,,,cort,target,r,,1,o,e,cert,1,4
hédirationalisme,hédirationalisme,prssss,dir,dé,at_ion_al_isme,dédirationalisme,target,p,0.0,0,d,h,hédirationalisme,2,16
intertalité,intertalité,prss,tert,in,al_ité,intertalité,target,p,0.0,1,n,l,iltertalité,0,11
csévaul,chévaul,r_long,chévaul,,,chévaul,target,r,,1,h,s,csévaul,3,7
tertentialispe,tertentialispe,rsss,tert,,ent_ial_iste,tertentialiste,target,s,2.0,2,t,p,tertentialispe,2,14
méltaoinlaisem,méltaoinlaisem,rssss,mél,,ta_oin_la_isem,méltaoinlaisem,control,s,1.0,1,i,e,méltaoenlaisem,0,14
sykloud,sykloud,pr,loud,syd,,sydloud,control,p,0.0,2,d,k,sykloud,2,7
ilprésnalation,imprésnalation,pprss,snal,im_pré,at_ion,imprésnalation,target,p,0.0,1,m,l,ilprésnalation,3,14
tanilounrét,tanilourrét,pr_long,lourrét,tani,,tanilourrét,control,r,,3,r,n,tanilounrét,3,11
pourcamant,pourcimant,prs,cam,pour,ant,pourcamant,target,r,,1,a,i,pourcimant,1,10
surensan,surensan,ppr,san,sur_en,,surensan,target,p,0.0,0,s,h,hurensan,0,8
dézulitesable,dézulitesabne,prs_long,zulites,dé,able,dézulitesable,target,s,0.0,2,l,n,dézulitesabne,1,13
insourémable,insourémable,pprs,lém,in_sou,able,insoulémable,target,r,,0,l,r,insourémable,2,12
bustiocnitaoin,bustiocritaoin,prsss,tioc,bus,ni_ta_oin,bustiocnitaoin,control,s,0.0,0,n,r,bustiocritaoin,1,14
trévite,trévite,rs,trév,,ité,trévité,target,s,0.0,2,é,e,trévite,2,7
