first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
déappourmelt,déappourmelt,prs_long,appour,dé,ment,déappourment,target,s,0.0,2,n,l,déappourmelt,2,12
cid,cid,r,cid,,,cid,control,r,,2,d,c,cic,0,3
jaisencialiste,jaisentialiste,rsss,jais,,ent_ial_iste,jaisentialiste,target,s,0.0,2,t,c,jaisencialiste,3,14
lamnaimour,lamnaimoar,pr_long,naimour,lam,,lamnaimour,control,r,,5,u,a,lamnaimoar,1,10
bussailnitaoin,bussailnitaoin,prsss,saij,bus,ni_ta_oin,bussaijnitaoin,control,r,,3,j,l,bussailnitaoin,2,14
prédétron,prédétren,ppr,tron,pré_dé,,prédétron,target,r,,2,o,e,prédétren,1,9
indiralisé,indiralité,prss,dir,in,al_ité,indiralité,target,s,1.0,1,t,s,indiralisé,3,10
roquarielemt,roquarienemt,rss,roqu,,arie_nemt,roquarienemt,control,s,1.0,0,n,l,roquarielemt,3,12
impréquoration,impréquorateon,pprss,quor,im_pré,at_ion,impréquoration,target,s,1.0,0,i,e,impréquorateon,1,14
cébulalisation,cébulalisation,prssss,bul,dé,al_is_at_ion,débulalisation,target,p,0.0,0,d,c,cébulalisation,2,14
désenplemer,désenplemer,pprs,plem,dés_en,er,désenplemer,target,s,0.0,1,r,l,désenplemel,0,11
jurat,jurap,rs,jur,,at,jurat,target,s,0.0,1,t,p,jurap,1,5
enzuorade,enquorade,prs,quor,en,ade,enquorade,target,r,,0,q,z,enzuorade,3,9
foinationalisme,foinationalisme,rssss,foir,,at_ion_al_isme,foirationalisme,target,r,,3,r,n,foinationalisme,2,15
naimourisem,naimourisem,rs_long,naimour,,isem,naimourisem,control,r,,1,a,u,nuimourisem,0,11
térroul,térraul,r_long,térroul,,,térroul,target,r,,4,o,a,térraul,1,7
niruquarienemt,niroquarienemt,prss,roqu,ni,arie_nemt,niroquarienemt,control,r,,1,o,u,niruquarienemt,3,14
maltérroum,maltérroum,pr_long,térroul,mal,,maltérroul,target,r,,6,l,m,maltérroum,2,10
miréplansalbe,miréplanselbe,pprs,lans,mi_rép,albe,miréplansalbe,control,s,0.0,0,a,e,miréplanselbe,1,13
rièntaoinlaisem,riuntaoinlaisem,rssss,rièn,,ta_oin_la_isem,rièntaoinlaisem,control,r,,2,è,u,riuntaoinlaisem,1,15
coital,coital,rs,coit,,al,coital,target,r,,2,i,a,coatal,0,6
untrév,intrév,pr,trév,in,,intrév,target,p,0.0,0,i,u,untrév,3,6
fodvitié,fedvitié,rss,fod,,vi_tié,fodvitié,control,r,,1,o,e,fedvitié,1,8
multitronel,multitronel,prs,tron,multi,el,multitronel,target,r,,2,o,e,multitrenel,0,11
surkieutelment,surkieutelment,prs_long,kieutel,sur,ment,surkieutelment,target,s,0.0,2,n,r,surkieutelmert,0,14
cam,sam,r,cam,,,cam,target,r,,0,c,s,sam,1,3
pelmtenilaeist,pelmtenilaeist,rsss,pelm,,ten_ila_eist,pelmtenilaeist,control,s,0.0,2,n,l,pelmtelilaeist,0,14
erbailisme,erbailisme,rs_long,erbail,,isme,erbailisme,target,r,,3,a,e,erbeilisme,0,10
dénourationilisme,dénourationalisme,prssss,nour,dé,at_ion_al_isme,dénourationalisme,target,s,2.0,0,a,i,dénourationilisme,3,17
imsrécortation,imprécortation,pprss,cort,im_pré,at_ion,imprécortation,target,p,1.0,0,p,s,imsrécortation,3,14
subtertinasion,subtertinasion,prsss,tert,sub,in_at_ion,subtertination,target,s,1.0,1,t,s,subtertinasion,2,14
gàurtin,gaurtin,r_long,gaurtin,,,gaurtin,target,r,,1,a,à,gàurtin,3,7
serendof,surendof,ppr,dof,sur_en,,surendof,target,p,0.0,1,u,e,serendof,3,8
gauntir,gauntir,r_long,gauntir,,,gauntir,control,r,,1,a,i,giuntir,0,7
busnasnitaoin,busnaznitaoin,prsss,nas,bus,ni_ta_oin,busnasnitaoin,control,r,,2,s,z,busnaznitaoin,1,13
dit,dit,r,dic,,,dic,target,r,,2,c,t,dit,2,3
nortla,norsla,rs,nort,,la,nortla,control,r,,3,t,s,norsla,1,6
surkirnoàt,surkirnoàt,pr_long,kirnout,sur,,surkirnout,target,r,,5,u,à,surkirnoàt,2,10
coitivité,coitivité,rss,coit,,iv_ité,coitivité,target,s,0.0,1,v,s,coitisité,0,9
réptienoubarie,réptienoutarie,prs_long,tienoub,rép,arie,réptienoubarie,control,r,,6,b,t,réptienoutarie,1,14
rucnemél,rusnemél,ppr,mél,rus_ne,,rusnemél,control,p,0.0,2,s,c,rucnemél,3,8
imprécortable,imprécortable,pprs,cort,im_pré,able,imprécortable,target,s,0.0,0,a,u,imprécortuble,0,13
nepelmeda,nepelmeda,prs,pelm,ne,eda,nepelmeda,control,p,0.0,1,e,a,napelmeda,0,9
jaunitionalisme,jaunitionalisme,rssss,jaun,,at_ion_al_isme,jaunationalisme,target,s,0.0,0,a,i,jaunitionalisme,2,15
ciotmentalité,diotmentalité,rsss,diot,,ment_al_ité,diotmentalité,target,r,,0,d,c,ciotmentalité,3,13
nitriclatié,nitreclatié,prss,trec,ni,la_tié,nitreclatié,control,r,,2,e,i,nitriclatié,3,11
letizusalce,letizusalbe,rs_long,letizus,,albe,letizusalbe,control,s,0.0,2,b,c,letizusalce,3,11
rediot,nediot,pr,diot,re,,rediot,target,p,0.0,0,r,n,nediot,1,6
mirépridtaoin,mirépridtaoin,pprss,rid,mi_rép,ta_oin,mirépridtaoin,control,p,0.0,1,i,a,marépridtaoin,0,13
édlubtaoinlaisem,édlubtaoinlaisem,prssss,lub,éd,ta_oin_la_isem,édlubtaoinlaisem,control,s,1.0,0,o,e,édlubtaeinlaisem,0,16
