first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
rusnetrec,rusretrec,ppr,trec,rus_ne,,rusnetrec,control,p,1.0,0,n,r,rusretrec,1,9
miréprièntaoin,miréprièntaoin,pprss,rièn,mi_rép,ta_oin,miréprièntaoin,control,s,1.0,2,n,l,miréprièntaoil,0,14
tôlcure,tôlcure,rs,tôlc,,ure,tôlcure,control,r,,2,l,m,tômcure,0,7
tertalerent,tertalement,rss,tert,,ale_ment,tertalement,target,s,1.0,0,m,r,tertalerent,3,11
édtôlclasitaoin,édtôlclasitaoin,prssss,tôlc,éd,la_si_ta_oin,édtôlclasitaoin,control,s,0.0,1,a,é,édtôlclésitaoin,0,15
onnlourrét,onnlourrét,pr_long,lourrét,onn,,onnlourrét,control,r,,3,r,n,onnlounrét,0,10
pirurièn,porurièn,pr,rièn,poru,,porurièn,control,p,0.0,1,o,i,pirurièn,3,8
nimacarie,nimacarie,prs,mac,ni,arie,nimacarie,control,r,,2,c,v,nimavarie,0,9
erlaconierai,erlaconierai,prss,las,er,oni_erai,erlasonierai,control,r,,2,s,c,erlaconierai,2,12
lif,rif,r,lif,,,lif,control,r,,0,l,r,rif,1,3
intronistiquement,intronistiquement,prsss,tron,in,ist_ique_ment,intronistiquement,target,p,0.0,1,n,j,ijtronistiquement,0,17
liftenilaeist,liftenilueist,rsss,lif,,ten_ila_eist,liftenilaeist,control,s,1.0,2,a,u,liftenilueist,1,13
ginoutique,ginoutique,rs_long,gilout,,ique,giloutique,target,r,,2,l,n,ginoutique,2,10
dechameudable,dechameudable,prs_long,chameud,dé,able,déchameudable,target,p,0.0,1,é,e,dechameudable,2,13
sauvert,sauvert,r_long,sauvert,,,sauvert,target,r,,4,e,i,sauvirt,0,7
finationalisme,finationalisme,rssss,fil,,at_ion_al_isme,filationalisme,target,r,,2,l,n,finationalisme,2,14
surendicmert,surendicmert,pprs,dic,sur_en,ment,surendicment,target,s,0.0,2,n,r,surendicmert,2,12
nonkaudin,nonkaudin,pr_long,kaudin,non,,nonkaudin,target,p,0.0,1,o,a,nankaudin,0,9
zulitesment,zulitesment,rs_long,zulites,,ment,zulitesment,target,r,,1,u,a,zalitesment,0,11
mirépnortalbe,mirépnortalbe,pprs,nort,mi_rép,albe,mirépnortalbe,control,p,0.0,0,m,r,rirépnortalbe,0,13
surengier,surensier,ppr,gier,sur_en,,surengier,target,r,,0,g,s,surensier,1,9
foireur,foireir,rs,foir,,eur,foireur,target,s,0.0,1,u,i,foireir,1,7
refoirisasion,refoirisation,prsss,foir,re,is_at_ion,refoirisation,target,s,1.0,1,t,s,refoirisasion,3,13
détèélationalisme,détèélationalisme,prssss,tuél,dé,at_ion_al_isme,détuélationalisme,target,r,,1,u,è,détèélationalisme,2,17
dékaediniste,dékaudiniste,prs_long,kaudin,dé,iste,dékaudiniste,target,r,,2,u,e,dékaediniste,3,12
dofalement,dofalement,rss,dof,,ale_ment,dofalement,target,s,1.0,1,e,a,dofalemant,0,10
maclasitaoin,maclasitaoin,rssss,mac,,la_si_ta_oin,maclasitaoin,control,r,,2,c,v,mavlasitaoin,0,12
bulentialisse,bulentialisse,rsss,bul,,ent_ial_iste,bulentialiste,target,s,2.0,2,t,s,bulentialisse,2,13
crolèm,crolèm,r_long,crolèm,,,crolèm,target,r,,4,è,e,crolem,0,6
dor,dir,r,dir,,,dir,target,r,,1,i,o,dor,3,3
imprésnelation,imprésnalation,pprss,snal,im_pré,at_ion,imprésnalation,target,r,,2,a,e,imprésnelation,3,14
intuélaire,imtuélaire,prs,tuél,in,aire,intuélaire,target,p,0.0,1,n,m,imtuélaire,1,10
pourcam,poulcam,pr,cam,pour,,pourcam,target,p,0.0,3,r,l,poulcam,1,7
niroigalbenemt,niroigalbenemt,prss,reig,ni,albe_nemt,nireigalbenemt,control,r,,1,e,o,niroigalbenemt,2,14
nièrité,nierité,rs,nièr,,ité,nièrité,target,r,,2,è,e,nierité,1,7
irurujoinle,irurujoinle,prss,ruj,inu,oin_le,inurujoinle,control,p,0.0,1,n,r,irurujoinle,2,11
imprétronavion,imprétronavion,pprss,tron,im_pré,at_ion,imprétronation,target,s,0.0,1,t,v,imprétronavion,2,14
redépam,redécam,ppr,cam,re_dé,,redécam,target,r,,0,c,p,redépam,3,7
édtôlctaoinlaisem,édtôlctaoinlaisem,prssss,tôlc,éd,ta_oin_la_isem,édtôlctaoinlaisem,control,r,,0,t,p,édpôlctaoinlaisem,0,17
indir,imdir,pr,dir,im,,imdir,target,p,0.0,1,m,n,indir,3,5
incertairô,incertairô,prs,cert,in,aire,incertaire,target,s,0.0,3,e,ô,incertairô,2,10
cid,ciq,r,cid,,,cid,control,r,,2,d,q,ciq,1,3
