first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
busloudnitaoin,busloucnitaoin,prsss,loud,bus,ni_ta_oin,busloudnitaoin,control,r,,3,d,c,busloucnitaoin,1,14
aptron,aptron,pr,tron,ad,,adtron,target,p,0.0,1,d,p,aptron,2,6
arperlub,arperlub,ppr,lub,érp_er,,érperlub,control,p,0.0,0,é,a,arperlub,2,8
surcarie,surcarie,rs,surc,,arie,surcarie,control,r,,3,c,s,sursarie,0,8
miréptrectaoin,mirépsrectaoin,pprss,trec,mi_rép,ta_oin,miréptrectaoin,control,r,,0,t,s,mirépsrectaoin,1,14
désnalalisation,désnalalisation,prssss,snal,dé,al_is_at_ion,désnalalisation,target,p,0.0,0,d,s,sésnalalisation,0,15
préchévaul,préchévaul,pr_long,chévaul,pré,,préchévaul,target,p,0.0,0,p,h,hréchévaul,0,10
soirationalisme,foirationalisme,rssss,foir,,at_ion_al_isme,foirationalisme,target,r,,0,f,s,soirationalisme,3,15
rejaunitéion,rejaunitéien,prss,jaun,re,ité_ion,rejaunitéion,target,s,1.0,1,o,e,rejaunitéien,1,12
sauvertiste,tauvertiste,rs_long,sauvert,,iste,sauvertiste,target,r,,0,s,t,tauvertiste,1,11
coitalisation,coitanisation,rsss,coit,,al_isat_ion,coitalisation,target,s,0.0,1,l,n,coitanisation,1,13
