first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
corc,cort,r,cort,,,cort,target,r,,3,t,c,corc,3,4
contrekieutel,contrekieutel,pr_long,kieutel,contre,,contrekieutel,target,r,,6,l,r,contrekieuter,0,13
erroqunemt,erroqunems,prs,roqu,er,nemt,erroqunemt,control,s,0.0,3,t,s,erroqunems,1,10
procêit,procêit,pr,coit,pro,,procoit,target,r,,1,o,ê,procêit,2,7
sanat,sanat,rs,san,,at,sanat,target,s,0.0,1,t,s,sanas,0,5
mirépvérttuoin,mirépvérttuoin,pprss,vért,mi_rép,ta_oin,mirépvérttaoin,control,s,0.0,1,a,u,mirépvérttuoin,2,14
édtôldtaoinlaisem,édtôldtaoinlaisem,prssss,tôlc,éd,ta_oin_la_isem,édtôlctaoinlaisem,control,r,,3,c,d,édtôldtaoinlaisem,2,17
busnortnitaoin,busnortnituoin,prsss,nort,bus,ni_ta_oin,busnortnitaoin,control,s,1.0,1,a,u,busnortnituoin,1,14
dicmentaire,dicmentaire,rss,dic,,ment_aire,dicmentaire,target,s,0.0,2,n,m,dicmemtaire,0,11
raptienouboin,réptienouboin,prs_long,tienoub,rép,oin,réptienouboin,control,p,0.0,1,é,a,raptienouboin,3,13
saijtenilaeist,séijtenilaeist,rsss,saij,,ten_ila_eist,saijtenilaeist,control,r,,1,a,é,séijtenilaeist,1,14
trevauseisd,trevauseisd,rs_long,trevaus,,eist,trevauseist,control,s,0.0,3,t,d,trevauseisd,2,11
rusnalif,rusnelif,ppr,lif,rus_ne,,rusnelif,control,p,1.0,1,e,a,rusnalif,3,8
indiotièrement,indiotièremert,prss,diot,in,ière_ment,indiotièrement,target,s,1.0,2,n,r,indiotièremert,1,14
crolèm,crilèm,r_long,crolèm,,,crolèm,target,r,,2,o,i,crilèm,1,6
insoutoirable,insoufoirable,pprs,foir,in_sou,able,insoufoirable,target,r,,0,f,t,insoutoirable,3,13
nièretionalisme,nièrationalisme,rssss,nièr,,at_ion_al_isme,nièrationalisme,target,s,0.0,0,a,e,nièretionalisme,3,15
ropreèn,ropreèn,pr,rièn,rop,,roprièn,control,r,,1,i,e,ropreèn,2,7
cért,vért,r,vért,,,vért,control,r,,0,v,c,cért,3,4
rourrét,lourrét,r_long,lourrét,,,lourrét,control,r,,0,l,r,rourrét,3,7
niousdurcalbe,niousdurcalbe,pprs,surc,ni_ous,albe,nioussurcalbe,control,r,,0,s,d,niousdurcalbe,2,13
fioctaoinlaisem,fioctaoinlaisem,rssss,tioc,,ta_oin_la_isem,tioctaoinlaisem,control,r,,0,t,f,fioctaoinlaisem,2,15
répédtoid,répédtoid,ppr,toid,rép_éd,,répédtoid,control,r,,1,o,e,répédteid,0,9
déspécolment,déspécolment,prs_long,spécol,dé,ment,déspécolment,target,s,0.0,2,n,m,déspécolmemt,0,12
trelcotienoub,trelcotienoub,pr_long,tienoub,trenco,,trencotienoub,control,p,0.0,3,n,l,trelcotienoub,2,13
répmacesuenemt,répmacesuenemt,prss,mac,rép,esue_nemt,répmacesuenemt,control,s,1.0,0,n,l,répmacesuelemt,0,14
dofmentalidé,dofmentalidé,rsss,dof,,ment_al_ité,dofmentalité,target,s,2.0,1,t,d,dofmentalidé,2,12
letizutnemt,letizusnemt,rs_long,letizus,,nemt,letizusnemt,control,r,,6,s,t,letizutnemt,3,11
retiritation,retiritation,prsss,dir,re,it_at_ion,rediritation,target,r,,0,d,t,retiritation,2,12
dértelelnemt,vértelelnemt,rss,vért,,elel_nemt,vértelelnemt,control,r,,0,v,d,dértelelnemt,3,12
sorteur,corteur,rs,cort,,eur,corteur,target,r,,0,c,s,sorteur,3,7
inlémelce,inlémelce,prs,lém,in,ence,inlémence,target,s,0.0,1,n,l,inlémelce,2,9
miréptioctaoin,miméptioctaoin,pprss,tioc,mi_rép,ta_oin,miréptioctaoin,control,p,1.0,0,r,m,miméptioctaoin,1,14
adsaijtaoinlaisem,adsaijtaoinlaisem,prssss,saij,éd,ta_oin_la_isem,édsaijtaoinlaisem,control,p,0.0,0,é,a,adsaijtaoinlaisem,2,17
déplemationamisme,déplemationalisme,prssss,plem,dé,at_ion_al_isme,déplemationalisme,target,s,2.0,1,l,m,déplemationamisme,3,17
chameudista,chameudista,rs_long,chameud,,iste,chameudiste,target,s,0.0,3,e,a,chameudista,2,11
nurtta,nurtta,rs,nort,,ta,nortta,control,r,,1,o,u,nurtta,2,6
prégiloutien,prégiloution,prs_long,gilout,pré,ion,prégiloution,target,s,0.0,1,o,e,prégiloutien,3,12
reigtaoinlaisem,roigtaoinlaisem,rssss,reig,,ta_oin_la_isem,reigtaoinlaisem,control,r,,1,e,o,roigtaoinlaisem,1,15
innourment,innourment,prs,nour,in,ment,innourment,target,r,,2,u,a,innoarment,0,10
prudéclôt,prudéclôt,ppr,clôt,pré_dé,,prédéclôt,target,p,0.0,2,é,u,prudéclôt,2,9
rusneméutnemt,rusneméutnemt,pprs,léut,rus_ne,nemt,rusneléutnemt,control,r,,0,l,m,rusneméutnemt,2,13
erfudsitaoin,erfodsitaoin,prsss,fod,er,si_ta_oin,erfodsitaoin,control,r,,1,o,u,erfudsitaoin,3,12
imprédiotation,imprédiotatioj,pprss,diot,im_pré,at_ion,imprédiotation,target,s,1.0,2,n,j,imprédiotatioj,1,14
toid,toid,r,toid,,,toid,control,r,,0,t,p,poid,0,4
cidnemtlatié,cisnemtlatié,rsss,cid,,nemt_la_tié,cidnemtlatié,control,r,,2,d,s,cisnemtlatié,1,12
appeur,appour,r_long,appour,,,appour,target,r,,3,o,e,appeur,3,6
lifalbenemt,lofalbenemt,rss,lif,,albe_nemt,lifalbenemt,control,r,,1,i,o,lofalbenemt,1,11
onnlourrut,onnlourrét,pr_long,lourrét,onn,,onnlourrét,control,r,,5,é,u,onnlourrut,3,10
ropruj,roprur,pr,ruj,rop,,ropruj,control,r,,2,j,r,roprur,1,6
inuhurcoinle,inuhurcoinle,prss,surc,inu,oin_le,inusurcoinle,control,r,,0,s,h,inuhurcoinle,2,12
nisurcnemt,nisurcnemt,prs,surc,ni,nemt,nisurcnemt,control,r,,2,r,n,nisuncnemt,0,10
durencamment,surencamment,pprs,cam,sur_en,ment,surencamment,target,p,0.0,0,s,d,durencamment,3,12
rediotisation,redéotisation,prsss,diot,re,is_at_ion,rediotisation,target,r,,1,i,é,redéotisation,1,13
srecure,trecure,rs,trec,,ure,trecure,control,r,,0,t,s,srecure,3,7
erédloud,erédloud,ppr,loud,er_éd,,erédloud,control,p,0.0,0,e,o,orédloud,0,8
kirnoutnent,kirnoutnent,rs_long,kirnout,,ment,kirnoutment,target,s,0.0,0,m,n,kirnoutnent,2,11
bulablement,balablement,rss,bul,,able_ment,bulablement,target,r,,1,u,a,balablement,1,11
édleutieknemt,edleutieknemt,prs_long,leutiek,éd,nemt,édleutieknemt,control,p,0.0,0,é,e,edleutieknemt,1,13
rortnemtlatié,nortnemtlatié,rsss,nort,,nemt_la_tié,nortnemtlatié,control,r,,0,n,r,rortnemtlatié,3,13
nonspécol,nondpécol,pr_long,spécol,non,,nonspécol,target,r,,0,s,d,nondpécol,1,9
prétroneusement,drétroneusement,prss,tron,pré,euse_ment,prétroneusement,target,p,0.0,0,p,d,drétroneusement,1,15
ségierationalisme,ségierationalisme,prssss,gier,dé,at_ion_al_isme,dégierationalisme,target,p,0.0,0,d,s,ségierationalisme,2,17
naemour,naemour,r_long,naimour,,,naimour,control,r,,2,i,e,naemour,2,7
nuur,nuur,r,nour,,,nour,target,r,,1,o,u,nuur,2,4
imprédacation,imprédication,pprss,dic,im_pré,at_ion,imprédication,target,r,,1,i,a,imprédacation,3,13
troncosurc,troncosurc,pr,surc,trenco,,trencosurc,control,p,0.0,2,e,o,troncosurc,2,10
cortationalisme,certationalisme,rssss,cort,,at_ion_al_isme,cortationalisme,target,r,,1,o,e,certationalisme,1,15
noutrosnemt,noutrosnemt,rs_long,noutros,,nemt,noutrosnemt,control,s,0.0,1,e,i,noutrosnimt,0,11
filentialiste,filentialiste,rsss,fil,,ent_ial_iste,filentialiste,target,r,,2,l,j,fijentialiste,0,13
redétan,redétan,ppr,san,re_dé,,redésan,target,r,,0,s,t,redétan,2,7
erfodtitaoin,enfodtitaoin,prsss,fod,er,ti_ta_oin,erfodtitaoin,control,p,0.0,1,r,n,enfodtitaoin,1,12
zulites,zalites,r_long,zulites,,,zulites,target,r,,1,u,a,zalites,1,7
contretron,contretmon,pr,tron,contre,,contretron,target,r,,1,r,m,contretmon,1,10
nastaoirlaisem,nastaoinlaisem,rssss,nas,,ta_oin_la_isem,nastaoinlaisem,control,s,1.0,2,n,r,nastaoirlaisem,3,14
imprébulacion,imprébulation,pprss,bul,im_pré,at_ion,imprébulation,target,s,0.0,1,t,c,imprébulacion,3,13
nasnet,naslet,rs,nas,,net,nasnet,control,s,0.0,0,n,l,naslet,1,6
restrevaus,rustrevaus,pr_long,trevaus,rus,,rustrevaus,control,p,0.0,1,u,e,restrevaus,3,10
jais,jaos,r,jais,,,jais,target,r,,2,i,o,jaos,1,4
ràfoirment,ràfoirment,prs,foir,re,ment,refoirment,target,p,0.0,1,e,à,ràfoirment,2,10
unicertionej,unicertionel,prss,cert,uni,ion_el,unicertionel,target,s,1.0,1,l,j,unicertionej,3,12
prékieutelique,prékieutelique,prs_long,kieutel,pré,ique,prékieutelique,target,p,0.0,0,p,h,hrékieutelique,0,14
désenjauner,désenjauner,pprs,jaun,dés_en,er,désenjauner,target,r,,2,u,o,désenjaoner,0,11
direllelent,direllement,rss,dir,,elle_ment,direllement,target,s,1.0,0,m,l,direllelent,3,11
déjaisajisation,déjaisalisation,prssss,jais,dé,al_is_at_ion,déjaisalisation,target,s,0.0,1,l,j,déjaisajisation,3,15
nirépnastaoin,mirépnastaoin,pprss,nas,mi_rép,ta_oin,mirépnastaoin,control,p,0.0,0,m,n,nirépnastaoin,3,13
noatros,noutros,r_long,noutros,,,noutros,control,r,,2,u,a,noatros,3,7
chameusment,chameudment,rs_long,chameud,,ment,chameudment,target,r,,6,d,s,chameusment,3,11
cament,cament,rs,cam,,ent,cament,target,s,0.0,2,t,s,camens,0,6
tertmentalité,tertmentalité,rsss,tert,,ment_al_ité,tertmentalité,target,s,2.0,1,t,d,tertmentalidé,0,13
trosan,trosan,pr,san,pro,,prosan,target,p,0.0,0,p,t,trosan,2,6
mecnemtarie,macnemtarie,rss,mac,,nemt_arie,macnemtarie,control,r,,1,a,e,mecnemtarie,3,11
surchuvaul,surchuvaul,pr_long,chévaul,sur,,surchévaul,target,r,,2,é,u,surchuvaul,2,10
édméllasitaoin,édméllasitaoin,prssss,mél,éd,la_si_ta_oin,édméllasitaoin,control,p,0.0,0,é,e,edméllasitaoin,0,14
répnaimourequi,répnaimourequi,prs_long,naimour,rép,equi,répnaimourequi,control,p,0.0,0,r,n,népnaimourequi,0,14
subfoirination,subfairination,prsss,foir,sub,in_at_ion,subfoirination,target,r,,1,o,a,subfairination,1,14
dofationalismo,dofationalismo,rssss,dof,,at_ion_al_isme,dofationalisme,target,s,3.0,3,e,o,dofationalismo,2,14
surenquor,surelquor,ppr,quor,sur_en,,surenquor,target,p,1.0,1,n,l,surelquor,1,9
nitrececne,nitmececne,prs,trec,ni,ecne,nitrececne,control,r,,1,r,m,nitmececne,1,10
mitioceriènemt,mitioceriènemt,prss,tioc,ri,eriè_nemt,ritioceriènemt,control,p,0.0,0,r,m,mitioceriènemt,2,14
sédnetoidre,sédnecoidre,pprs,toid,séd_ne,re,sédnetoidre,control,r,,0,t,c,sédnecoidre,1,11
fod,fid,r,fod,,,fod,control,r,,1,o,i,fid,1,3
