first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
édlanslasitaoin,adlanslasitaoin,prssss,lans,éd,la_si_ta_oin,édlanslasitaoin,control,p,0.0,0,é,a,adlanslasitaoin,1,15
imprédofable,imprédofabme,pprs,dof,im_pré,able,imprédofable,target,s,0.0,2,l,m,imprédofabme,1,12
lasinnolaisem,lasinnolaisem,rsss,las,,inno_la_isem,lasinnolaisem,control,s,2.0,0,i,e,lasinnolaesem,0,13
osunaimour,osunaimour,pr_long,naimour,osu,,osunaimour,control,r,,4,o,à,osunaimàur,0,10
serc,surc,r,surc,,,surc,control,r,,1,u,e,serc,3,4
mirésvérttaoin,mirépvérttaoin,pprss,vért,mi_rép,ta_oin,mirépvérttaoin,control,p,1.0,2,p,s,mirésvérttaoin,3,14
lourrét,lournét,r_long,lourrét,,,lourrét,control,r,,4,r,n,lournét,1,7
entuélistiquement,entuélistiquement,prsss,tuél,in,ist_ique_ment,intuélistiquement,target,p,0.0,0,i,e,entuélistiquement,2,17
quolationalisme,quorationalisme,rssss,quor,,at_ion_al_isme,quorationalisme,target,r,,3,r,l,quolationalisme,3,15
loudét,loudét,rs,loud,,ét,loudét,control,r,,1,o,e,leudét,0,6
porumél,porumél,pr,mél,poru,,porumél,control,r,,0,m,l,porulél,0,7
rejaisage,rejaisage,prs,jais,re,age,rejaisage,target,s,0.0,0,a,e,rejaisege,0,9
masmanemt,macmanemt,rss,mac,,ma_nemt,macmanemt,control,r,,2,c,s,masmanemt,3,9
imprédic,imprédic,ppr,dic,im_pré,,imprédic,target,r,,2,c,p,imprédip,0,8
ilspécolance,ilspécolance,prs_long,spécol,in,ance,inspécolance,target,p,0.0,1,n,l,ilspécolance,2,12
lauvéchalbe,lauvéchalbe,rs_long,lauvéch,,albe,lauvéchalbe,control,r,,6,h,d,lauvécdalbe,0,11
ririderiènemt,ririduriènemt,prss,rid,ri,eriè_nemt,ririderiènemt,control,s,0.0,0,e,u,ririduriènemt,1,13
impréjuration,impréruration,pprss,jur,im_pré,at_ion,impréjuration,target,r,,0,j,r,impréruration,1,13
lém,lém,r,lém,,,lém,target,r,,0,l,m,mém,0,3
précairiun,précairoun,pr_long,cairoun,pré,,précairoun,target,r,,4,o,i,précairiun,3,10
pelmeseunemt,pelmeseenemt,rss,pelm,,eseu_nemt,pelmeseunemt,control,s,0.0,3,u,e,pelmeseenemt,1,12
édloudalbenemt,édloudalbenemt,prss,loud,éd,albe_nemt,édloudalbenemt,control,p,0.0,0,é,e,edloudalbenemt,0,14
surtertant,surtertant,prs,tert,sur,ant,surtertant,target,s,0.0,2,t,d,surtertand,0,10
lebaor,lebair,r_long,lebair,,,lebair,control,r,,4,i,o,lebaor,3,6
prémedof,prémedof,ppr,dof,pré_re,,préredof,target,p,1.0,0,r,m,prémedof,2,8
miérptrecoin,miérptrecain,pprs,trec,mi_érp,oin,miérptrecoin,control,s,0.0,0,o,a,miérptrecain,1,12
cenoetable,cenoetable,rs_long,cenout,,able,cenoutable,target,r,,4,u,e,cenoetable,2,10
