first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
édrujtaoinlaisem,évrujtaoinlaisem,prssss,ruj,éd,ta_oin_la_isem,édrujtaoinlaisem,control,p,0.0,1,d,v,évrujtaoinlaisem,1,16
némant,lémant,rs,lém,,ant,lémant,target,r,,0,l,n,némant,3,6
désoitable,décoitable,prs,coit,dé,able,décoitable,target,r,,0,c,s,désoitable,3,10
quoreusement,quoreusemint,rss,quor,,euse_ment,quoreusement,target,s,1.0,1,e,i,quoreusemint,1,12
redécoit,redéciit,ppr,coit,re_dé,,redécoit,target,r,,1,o,i,redéciit,1,8
fillentalité,filmentalité,rsss,fil,,ment_al_ité,filmentalité,target,s,0.0,0,m,l,fillentalité,3,12
erfossitaoin,erfodsitaoin,prsss,fod,er,si_ta_oin,erfodsitaoin,control,r,,2,d,s,erfossitaoin,3,12
édsurs,édsurs,pr,surc,éd,,édsurc,control,r,,3,c,s,édsurs,2,6
ninaimouralbe,ninaimouralse,prs_long,naimour,ni,albe,ninaimouralbe,control,s,0.0,2,b,s,ninaimouralse,1,13
norc,norc,r,nort,,,nort,control,r,,3,t,c,norc,2,4
ansnalalité,ansnalalité,prss,snal,in,al_ité,insnalalité,target,p,0.0,0,i,a,ansnalalité,2,11
mirésliftaoin,mirésliftaoin,pprss,lif,mi_rép,ta_oin,mirépliftaoin,control,p,1.0,2,p,s,mirésliftaoin,2,13
tienoubnemt,tienaubnemt,rs_long,tienoub,,nemt,tienoubnemt,control,r,,4,o,a,tienaubnemt,1,11
chotel,chetel,r_long,chetel,,,chetel,target,r,,2,e,o,chotel,3,6
imprunourion,imprénourion,pprs,nour,im_pré,ion,imprénourion,target,p,1.0,2,é,u,imprunourion,3,12
udnaujtan,édnaujtan,prs,nauj,éd,tan,édnaujtan,control,p,0.0,0,é,u,udnaujtan,3,9
cidrasitequi,cidrasitequi,rsss,cid,,ra_sit_equi,cidrasitequi,control,r,,1,i,u,cudrasitequi,0,12
détrus,décrus,pr,crus,dé,,décrus,target,r,,0,c,t,détrus,3,6
toidnat,toidnat,rs,toid,,nat,toidnat,control,s,0.0,1,a,e,toidnet,0,7
roqucaoinlaisem,roqutaoinlaisem,rssss,roqu,,ta_oin_la_isem,roqutaoinlaisem,control,s,0.0,0,t,c,roqucaoinlaisem,3,15
subclôtination,subclôtination,prsss,clôt,sub,in_at_ion,subclôtination,target,s,2.0,2,n,m,subclôtinatiom,0,14
édsurblasitaoin,édsurclasitaoin,prssss,surc,éd,la_si_ta_oin,édsurclasitaoin,control,r,,3,c,b,édsurblasitaoin,3,15
ramdaukin,lamdaukin,pr_long,daukin,lam,,lamdaukin,control,p,0.0,0,l,r,ramdaukin,3,9
rièn,lièn,r,rièn,,,rièn,control,r,,0,r,l,lièn,1,4
lanseseunemt,lanseseunemt,rss,lans,,eseu_nemt,lanseseunemt,control,r,,1,a,e,lenseseunemt,0,12
mirépnoudtaoin,mirépnoudtaoin,pprss,loud,mi_rép,ta_oin,miréploudtaoin,control,r,,0,l,n,mirépnoudtaoin,2,14
erékléut,erédléut,ppr,léut,er_éd,,erédléut,control,p,1.0,1,d,k,erékléut,3,8
réptienouboun,réptienouboun,prs_long,tienoub,rép,oin,réptienouboin,control,s,0.0,1,i,u,réptienouboun,2,13
nitôlclatié,nitôlclatié,prss,tôlc,ni,la_tié,nitôlclatié,control,s,0.0,0,l,j,nitôlcjatié,0,11
décrésant,décrésant,prs,crus,dé,ant,décrusant,target,r,,2,u,é,décrésant,2,9
doul,doun,r,doul,,,doul,target,r,,3,l,n,doun,1,4
préerbailion,préerbailion,prs_long,erbail,pré,ion,préerbailion,target,s,0.0,2,n,m,préerbailiom,0,12
nouraristique,rouraristique,rsss,nour,,ar_ist_ique,nouraristique,target,r,,0,n,r,rouraristique,1,13
imprétronuble,imprétronuble,pprs,tron,im_pré,able,imprétronable,target,s,0.0,0,a,u,imprétronuble,2,13
cidlasitaoin,cidlasicaoin,rssss,cid,,la_si_ta_oin,cidlasitaoin,control,s,2.0,0,t,c,cidlasicaoin,1,12
doulin,diulin,rs,doul,,in,doulin,target,r,,1,o,i,diulin,1,6
répnoutros,répnoutros,pr_long,noutros,rép,,répnoutros,control,p,0.0,2,p,h,réhnoutros,0,10
léutoseunemt,léutoseunemt,rss,léut,,eseu_nemt,léuteseunemt,control,s,0.0,0,e,o,léutoseunemt,2,12
sydtnec,sydtrec,pr,trec,syd,,sydtrec,control,r,,1,r,n,sydtnec,3,7
bussurcnitaoin,bassurcnitaoin,prsss,surc,bus,ni_ta_oin,bussurcnitaoin,control,p,0.0,1,u,a,bassurcnitaoin,1,14
surennour,surennour,ppr,nour,sur_en,,surennour,target,r,,3,r,m,surennoum,0,9
appouriste,appouriste,rs_long,appour,,iste,appouriste,target,s,0.0,2,t,c,appourisce,0,10
débulalisataon,débulalisation,prssss,bul,dé,al_is_at_ion,débulalisation,target,s,3.0,0,i,a,débulalisataon,3,14
regierissant,regiirissant,prss,gier,re,iss_ant,regierissant,target,r,,2,e,i,regiirissant,1,12
imprécercation,imprécercation,pprss,cert,im_pré,at_ion,imprécertation,target,r,,3,t,c,imprécercation,2,14
lebaer,lebair,r_long,lebair,,,lebair,control,r,,4,i,e,lebaer,3,6
suleusement,saleusement,rss,sal,,euse_ment,saleusement,target,r,,1,a,u,suleusement,3,11
miérpnortoin,miérpnortoin,pprs,nort,mi_érp,oin,miérpnortoin,control,p,1.0,1,r,m,miémpnortoin,0,12
tôlctaoinlaisem,telctaoinlaisem,rssss,tôlc,,ta_oin_la_isem,tôlctaoinlaisem,control,r,,1,ô,e,telctaoinlaisem,1,15
tod,tod,r,fod,,,fod,control,r,,0,f,t,tod,2,3
pourculites,pourculites,pr_long,zulites,pour,,pourzulites,target,r,,0,z,c,pourculites,2,11
interdaul,interdoul,pr,doul,inter,,interdoul,target,r,,1,o,a,interdaul,3,9
noutros,noutros,r_long,noutros,,,noutros,control,r,,6,s,t,noutrot,0,7
orridta,orridta,prs,rid,er,ta,erridta,control,p,0.0,0,e,o,orridta,2,7
appounment,appounment,rs_long,appour,,ment,appourment,target,r,,5,r,n,appounment,2,10
roquequi,roquequi,rs,roqu,,equi,roquequi,control,r,,1,o,e,requequi,0,8
narujsitequinemt,narujsitequinemt,prsss,ruj,ni,sit_equi_nemt,nirujsitequinemt,control,p,0.0,1,i,a,narujsitequinemt,2,16
désalationalisme,désalationalisme,prssss,sal,dé,at_ion_al_isme,désalationalisme,target,s,0.0,0,a,e,désaletionalisme,0,16
imprésnal,imprésnal,ppr,snal,im_pré,,imprésnal,target,p,1.0,1,r,n,impnésnal,0,9
rusnoutrostan,resnoutrostan,prs_long,noutros,rus,tan,rusnoutrostan,control,p,0.0,1,u,e,resnoutrostan,1,13
imprévlemation,imprévlemation,pprss,plem,im_pré,at_ion,impréplemation,target,r,,0,p,v,imprévlemation,2,14
erroifsisnat,erroifsisnat,prss,roif,er,sis_nat,erroifsisnat,control,r,,3,f,d,erroidsisnat,0,12
ticionnalisme,ticionnalisme,rsss,dic,,ionn_al_isme,dicionnalisme,target,r,,0,d,t,ticionnalisme,2,13
