first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
erédsaij,erédsaij,ppr,saij,er_éd,,erédsaij,control,p,0.0,0,e,o,orédsaij,0,8
surcrolèm,sulcrolèm,pr_long,crolèm,sur,,surcrolèm,target,p,0.0,2,r,l,sulcrolèm,1,9
décertationalisme,décertationalasme,prssss,cert,dé,at_ion_al_isme,décertationalisme,target,s,3.0,0,i,a,décertationalasme,1,17
édrounacne,édrounasne,prs,roun,éd,acne,édrounacne,control,s,0.0,1,c,s,édrounasne,1,10
méplofautnemt,méplofautnemt,prs_long,lofaut,rép,nemt,réplofautnemt,control,p,0.0,0,r,m,méplofautnemt,2,13
irterlém,interlém,pr,lém,inter,,interlém,target,p,0.0,1,n,r,irterlém,3,8
roquequinemt,moquequinemt,rss,roqu,,equi_nemt,roquequinemt,control,r,,0,r,m,moquequinemt,1,12
toubielaire,toubielaire,rs_long,toubien,,aire,toubienaire,target,r,,6,n,l,toubielaire,2,11
rusneriènnemt,rusneriènnemt,pprs,rièn,rus_ne,nemt,rusneriènnemt,control,s,0.0,0,n,r,rusneriènremt,0,13
cortanisation,cortanisation,rsss,cort,,an_isat_ion,cortanisation,target,r,,3,t,c,corcanisation,0,13
chameud,shameud,r_long,chameud,,,chameud,target,r,,0,c,s,shameud,1,7
vertlasitaoin,vértlasitaoin,rssss,vért,,la_si_ta_oin,vértlasitaoin,control,r,,1,é,e,vertlasitaoin,3,13
mirépmactaoin,mirépmactaoin,pprss,mac,mi_rép,ta_oin,mirépmactaoin,control,p,0.0,1,i,a,marépmactaoin,0,13
dégierablement,dégierablerent,prss,gier,dé,able_ment,dégierablement,target,s,1.0,0,m,r,dégierablerent,1,14
leplemisation,replemisation,prsss,plem,re,is_at_ion,replemisation,target,p,0.0,0,r,l,leplemisation,3,13
trot,trot,r,troc,,,troc,control,r,,3,c,t,trot,2,4
leudisem,loudisem,rs,loud,,isem,loudisem,control,r,,1,o,e,leudisem,3,8
surencrusment,suruncrusment,pprs,crus,sur_en,ment,surencrusment,target,p,1.0,0,e,u,suruncrusment,1,13
nipell,nipell,pr,pelm,ni,,nipelm,control,r,,3,m,l,nipell,2,6
édtioceast,édtioceist,prs,tioc,éd,eist,édtioceist,control,s,0.0,1,i,a,édtioceast,3,10
miréppelmtaoin,miréppelmtaoin,pprss,pelm,mi_rép,ta_oin,miréppelmtaoin,control,s,0.0,0,t,s,miréppelmsaoin,0,14
rujoinelelnemt,rujoinelilnemt,rsss,ruj,,oin_elel_nemt,rujoinelelnemt,control,s,1.0,2,e,i,rujoinelilnemt,1,14
inchévaulanca,inchévaulance,prs_long,chévaul,in,ance,inchévaulance,target,s,0.0,3,e,a,inchévaulanca,3,13
camamt,camamt,rs,cam,,ant,camant,target,s,0.0,1,n,m,camamt,2,6
noar,nour,r,nour,,,nour,target,r,,2,u,a,noar,3,4
novérttiémisla,nivérttiémisla,prsss,vért,ni,tié_mis_la,nivérttiémisla,control,p,0.0,1,i,o,novérttiémisla,3,14
doulalisapion,doulalisation,rssss,doul,,al_is_at_ion,doulalisation,target,s,2.0,1,t,p,doulalisapion,3,13
édpelmlasitaoin,édpelllasitaoin,prssss,pelm,éd,la_si_ta_oin,édpelmlasitaoin,control,r,,3,m,l,édpelllasitaoin,1,15
laevéch,lauvéch,r_long,lauvéch,,,lauvéch,control,r,,2,u,e,laevéch,3,7
russpocél,russpocél,pr_long,spocél,rus,,russpocél,control,p,0.0,0,r,l,lusspocél,0,9
gaerivement,gaerivement,rss,gier,,ive_ment,gierivement,target,r,,1,i,a,gaerivement,2,11
ertretsisnut,ertretsisnut,prss,tret,er,sis_nat,ertretsisnat,control,s,1.0,1,a,u,ertretsisnut,2,12
prérejaun,pmérejaun,ppr,jaun,pré_re,,prérejaun,target,p,0.0,1,r,m,pmérejaun,1,9
kieutelment,kèeutelment,rs_long,kieutel,,ment,kieutelment,target,r,,1,i,è,kèeutelment,1,11
ircomclôtable,ircomclôtable,pprs,clôt,in_com,able,incomclôtable,target,p,0.0,1,n,r,ircomclôtable,2,13
doficme,dofisme,rs,dof,,isme,dofisme,target,s,0.0,1,s,c,doficme,3,7
rensinort,rensinort,pr,nort,renti,,rentinort,control,p,0.0,3,t,s,rensinort,2,9
dodouliste,dédouliste,prs,doul,dé,iste,dédouliste,target,p,0.0,1,é,o,dodouliste,3,10
nier,nier,r,nièr,,,nièr,target,r,,2,è,e,nier,2,4
samaristique,samaristique,rsss,san,,ar_ist_ique,sanaristique,target,r,,2,n,m,samaristique,2,12
letizusanie,letizusarie,rs_long,letizus,,arie,letizusarie,control,s,0.0,1,r,n,letizusanie,3,11
prédopeusement,prédofeusement,prss,dof,pré,euse_ment,prédofeusement,target,r,,2,f,p,prédopeusement,3,14
tounoc,tounoc,r_long,tounec,,,tounec,control,r,,4,e,o,tounoc,2,6
érperrièn,érperrièn,ppr,rièn,érp_er,,érperrièn,control,r,,3,n,l,érperrièl,0,9
réplourrétequi,réplourrétequi,prs_long,lourrét,rép,equi,réplourrétequi,control,r,,6,t,s,réplourrésequi,0,14
