first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
lanseriènemt,lanseriènemt,rss,lans,,eriè_nemt,lanseriènemt,control,s,1.0,2,m,l,lanseriènelt,0,12
subcentination,subcertination,prsss,cert,sub,in_at_ion,subcertination,target,r,,2,r,n,subcentination,3,14
impréjausation,impréjaisation,pprss,jais,im_pré,at_ion,impréjaisation,target,r,,2,i,u,impréjausation,3,14
kieutel,kieucel,r_long,kieutel,,,kieutel,target,r,,4,t,c,kieucel,1,7
érpertlet,érpertret,ppr,tret,érp_er,,érpertret,control,r,,1,r,l,érpertlet,3,9
runtaoinlaisem,runtaoinlaisem,rssss,ruj,,ta_oin_la_isem,rujtaoinlaisem,control,r,,2,j,n,runtaoinlaisem,2,14
plolémment,plolémment,prs,lém,pro,ment,prolémment,target,p,0.0,1,r,l,plolémment,2,10
mérrotiasoin,mélrotiasoin,rsss,mél,,ro_tias_oin,mélrotiasoin,control,r,,2,l,r,mérrotiasoin,3,12
répjasesuenemt,répjasesuenemt,prss,las,rép,esue_nemt,réplasesuenemt,control,r,,0,l,j,répjasesuenemt,2,14
gauntiralbe,gauntiralbe,rs_long,gauntir,,albe,gauntiralbe,control,s,0.0,2,b,c,gauntiralce,0,11
intoubienment,intoubienment,prs_long,toubien,in,ment,intoubienment,target,s,0.0,0,m,l,intoubienlent,0,13
erléuture,erléutune,prs,léut,er,ure,erléuture,control,s,0.0,1,r,n,erléutune,1,9
naimour,neimour,r_long,naimour,,,naimour,control,r,,1,a,e,neimour,1,7
lourrétitem,lourrétitem,rs_long,lourrét,,isem,lourrétisem,control,s,0.0,1,s,t,lourrétitem,2,11
milépnaujtaoin,mirépnaujtaoin,pprss,nauj,mi_rép,ta_oin,mirépnaujtaoin,control,p,1.0,0,r,l,milépnaujtaoin,3,14
léptret,léptret,pr,tret,rép,,réptret,control,p,0.0,0,r,l,léptret,2,7
prérenour,prérenour,ppr,nour,pré_re,,prérenour,target,p,1.0,1,e,o,préronour,0,9
roptrevaug,roptrevaus,pr_long,trevaus,rop,,roptrevaus,control,r,,6,s,g,roptrevaug,3,10
foiridiquement,foirifiquement,rsss,foir,,if_ique_ment,foirifiquement,target,s,0.0,1,f,d,foiridiquement,3,14
salationalisme,saletionalisme,rssss,sal,,at_ion_al_isme,salationalisme,target,s,0.0,0,a,e,saletionalisme,1,14
dicitme,dicitme,rs,dic,,isme,dicisme,target,s,0.0,1,s,t,dicitme,2,7
rusnecisnemt,rusnecisnemt,pprs,cid,rus_ne,nemt,rusnecidnemt,control,r,,2,d,s,rusnecisnemt,2,12
nimelsitequinemt,nimélsitequinemt,prsss,mél,ni,sit_equi_nemt,nimélsitequinemt,control,r,,1,é,e,nimelsitequinemt,3,16
répnasesuenemt,répnasesuenemt,prss,nas,rép,esue_nemt,répnasesuenemt,control,s,0.0,0,e,a,répnasasuenemt,0,14
tron,tron,r,tron,,,tron,target,r,,0,t,s,sron,0,4
jaasiquement,jaisiquement,rss,jais,,ique_ment,jaisiquement,target,r,,2,i,a,jaasiquement,3,12
dédofalisateon,dédofalisateon,prssss,dof,dé,al_is_at_ion,dédofalisation,target,s,3.0,0,i,e,dédofalisateon,2,14
incomdofabre,incomdofable,pprs,dof,in_com,able,incomdofable,target,s,0.0,2,l,r,incomdofabre,3,12
nilassi,nilasfi,prs,las,ni,fi,nilasfi,control,s,0.0,0,f,s,nilassi,3,7
cortitte,cortitte,rs,cort,,iste,cortiste,target,s,0.0,1,s,t,cortitte,2,8
sousauvert,sousaavert,pr_long,sauvert,sou,,sousauvert,target,r,,2,u,a,sousaavert,1,10
soupan,sousan,pr,san,sou,,sousan,target,r,,0,s,p,soupan,3,6
jaisièrement,raisièrement,rss,jais,,ière_ment,jaisièrement,target,r,,0,j,r,raisièrement,1,12
nont,nort,r,nort,,,nort,control,r,,2,r,n,nont,3,4
taurnos,tournos,r_long,tournos,,,tournos,target,r,,1,o,a,taurnos,3,7
spécolisme,spécolisme,rs_long,spécol,,isme,spécolisme,target,r,,5,l,n,spéconisme,0,10
ruslofautnemt,ruslofautnemt,prs_long,lofaut,rus,nemt,ruslofautnemt,control,s,0.0,0,n,r,ruslofautremt,0,13
noumationalisme,noumationalisme,rssss,nour,,at_ion_al_isme,nourationalisme,target,r,,3,r,m,noumationalisme,2,15
édtoidtaoinlaisem,éttoidtaoinlaisem,prssss,toid,éd,ta_oin_la_isem,édtoidtaoinlaisem,control,p,0.0,1,d,t,éttoidtaoinlaisem,1,17
préfileusement,préfuleusement,prss,fil,pré,euse_ment,préfileusement,target,r,,1,i,u,préfuleusement,1,14
doforialiste,doforialisto,rsss,dof,,or_ial_iste,doforialiste,target,s,2.0,3,e,o,doforialisto,1,12
prédéquom,prédéquor,ppr,quor,pré_dé,,prédéquor,target,r,,3,r,m,prédéquom,3,9
niroifsitepuinemt,niroifsitequinemt,prsss,roif,ni,sit_equi_nemt,niroifsitequinemt,control,s,1.0,1,q,p,niroifsitepuinemt,3,17
imprésnalation,imprésnalatien,pprss,snal,im_pré,at_ion,imprésnalation,target,s,1.0,1,o,e,imprésnalatien,1,14
infilif,infilif,prs,fil,in,if,infilif,target,p,0.0,1,n,m,imfilif,0,7
redeist,redeist,rs,rid,,eist,rideist,control,r,,1,i,e,redeist,2,7
préredof,préredof,ppr,dof,pré_re,,préredof,target,r,,1,o,e,préredef,0,8
toocequinemt,tiocequinemt,rss,tioc,,equi_nemt,tiocequinemt,control,r,,1,i,o,toocequinemt,3,12
ridkiequinemt,ridfiequinemt,rsss,rid,,fi_equi_nemt,ridfiequinemt,control,s,0.0,0,f,k,ridkiequinemt,3,13
éttôlcalbenemt,édtôlcalbenemt,prss,tôlc,éd,albe_nemt,édtôlcalbenemt,control,p,0.0,1,d,t,éttôlcalbenemt,3,14
tanitret,tanitlet,pr,tret,tani,,tanitret,control,r,,1,r,l,tanitlet,1,8
milépliftaoin,milépliftaoin,pprss,lif,mi_rép,ta_oin,mirépliftaoin,control,p,1.0,0,r,l,milépliftaoin,2,13
sulcairounment,surcairounment,prs_long,cairoun,sur,ment,surcairounment,target,p,0.0,2,r,l,sulcairounment,3,14
édnaujlasitaoin,édnaijlasitaoin,prssss,nauj,éd,la_si_ta_oin,édnaujlasitaoin,control,r,,2,u,i,édnaijlasitaoin,1,15
teoc,tioc,r,tioc,,,tioc,control,r,,1,i,e,teoc,3,4
protérroul,protérroul,pr_long,térroul,pro,,protérroul,target,r,,0,t,c,procérroul,0,10
tertalisation,tertalisation,rssss,tert,,al_is_at_ion,tertalisation,target,s,2.0,0,a,u,tertalisution,0,13
insurcoitablo,insurcoitable,pprs,coit,in_sur,able,insurcoitable,target,s,0.0,3,e,o,insurcoitablo,3,13
noutrosarie,noutrosarie,rs_long,noutros,,arie,noutrosarie,control,r,,1,o,e,neutrosarie,0,11
injeunistiquement,injeunistiquement,prsss,jaun,in,ist_ique_ment,injaunistiquement,target,r,,1,a,e,injeunistiquement,2,17
toujec,tounec,r_long,tounec,,,tounec,control,r,,3,n,j,toujec,3,6
gauntir,gauntir,r_long,gauntir,,,gauntir,control,r,,0,g,p,pauntir,0,7
détuélablement,détuélablement,prss,tuél,dé,able_ment,détuélablement,target,r,,3,l,n,détuénablement,0,14
desanationalisme,desanationalisme,prssss,san,dé,at_ion_al_isme,désanationalisme,target,p,0.0,1,é,e,desanationalisme,2,16
busnasnitaoin,busnasnitaoin,prsss,nas,bus,ni_ta_oin,busnasnitaoin,control,r,,1,a,é,busnésnitaoin,0,13
ridlasitaoin,ridlasitaoin,rssss,rid,,la_si_ta_oin,ridlasitaoin,control,s,0.0,0,l,n,ridnasitaoin,0,12
meréprujtaoin,miréprujtaoin,pprss,ruj,mi_rép,ta_oin,miréprujtaoin,control,p,0.0,1,i,e,meréprujtaoin,3,13
présauvertaire,présauvertaire,prs_long,sauvert,pré,aire,présauvertaire,target,r,,1,a,é,préséuvertaire,0,14
chameudable,chameudable,rs_long,chameud,,able,chameudable,target,s,0.0,2,l,r,chameudabre,0,11
rémorisation,rémorisation,rsss,lém,,or_isat_ion,lémorisation,target,r,,0,l,r,rémorisation,2,12
nimoctoidable,nimoctoidable,pprs,toid,ni_moc,able,nimoctoidable,control,p,1.0,2,c,s,nimostoidable,0,13
préjaés,préjais,pr,jais,pré,,préjais,target,r,,2,i,é,préjaés,3,7
roptôlcnemt,roptôlcnemt,prs,tôlc,rop,nemt,roptôlcnemt,control,r,,3,c,s,roptôlsnemt,0,11
répudnas,répudnas,ppr,nas,rép_éd,,répédnas,control,p,1.0,0,é,u,répudnas,2,8
foirar,foirer,rs,foir,,er,foirer,target,s,0.0,0,e,a,foirar,3,6
lasarienemt,nasarienemt,rss,nas,,arie_nemt,nasarienemt,control,r,,0,n,l,lasarienemt,3,11
pourcrolèm,pourhrolèm,pr_long,crolèm,pour,,pourcrolèm,target,r,,0,c,h,pourhrolèm,1,10
mél,mél,r,mél,,,mél,control,r,,2,l,n,mén,0,3
