first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
chameudisme,chameudisme,rs_long,chameud,,isme,chameudisme,target,r,,0,c,p,phameudisme,0,11
surgaurtinance,surgaurtinance,prs_long,gaurtin,sur,ance,surgaurtinance,target,r,,1,a,o,surgourtinance,0,14
tublémination,sublémination,prsss,lém,sub,in_at_ion,sublémination,target,p,0.0,0,s,t,tublémination,3,13
nincrus,noncrus,pr,crus,non,,noncrus,target,p,0.0,1,o,i,nincrus,3,7
sarsalance,sarsalance,prs,sal,sur,ance,sursalance,target,p,0.0,1,u,a,sarsalance,2,10
dyskirrout,dyskirnout,pr_long,kirnout,dys,,dyskirnout,target,r,,3,n,r,dyskirrout,3,10
prébuliquement,présuliquement,prss,bul,pré,ique_ment,prébuliquement,target,r,,0,b,s,présuliquement,1,14
tnév,tnév,r,trév,,,trév,target,r,,1,r,n,tnév,2,4
édtretlasitaoin,édtretlasitaoin,prssss,tret,éd,la_si_ta_oin,édtretlasitaoin,control,s,0.0,0,l,m,édtretmasitaoin,0,15
calièrement,camièrement,rss,cam,,ière_ment,camièrement,target,r,,2,m,l,calièrement,3,11
quorifiquemelt,quorifiquement,rsss,quor,,if_ique_ment,quorifiquement,target,s,2.0,2,n,l,quorifiquemelt,3,14
sonationalisme,sonationalisme,rssss,san,,at_ion_al_isme,sanationalisme,target,r,,1,a,o,sonationalisme,2,14
prérejaun,prérejaun,ppr,jaun,pré_re,,prérejaun,target,r,,0,j,l,prérelaun,0,9
vértarae,vértarie,rs,vért,,arie,vértarie,control,s,0.0,2,i,a,vértarae,3,8
miréptôlctèoin,miréptôlctaoin,pprss,tôlc,mi_rép,ta_oin,miréptôlctaoin,control,s,0.0,1,a,è,miréptôlctèoin,3,14
toulit,toulit,r_long,toulig,,,toulig,control,r,,5,g,t,toulit,2,6
insurdirable,insurdirabli,pprs,dir,in_sur,able,insurdirable,target,s,0.0,3,e,i,insurdirabli,1,12
loudennole,loudinnole,rss,loud,,inno_le,loudinnole,control,s,0.0,0,i,e,loudennole,3,10
lamtroc,lamtrac,pr,troc,lam,,lamtroc,control,r,,2,o,a,lamtrac,1,7
juran,juran,rs,jur,,al,jural,target,s,0.0,1,l,n,juran,2,5
préerbailion,préerbailion,prs_long,erbail,pré,ion,préerbailion,target,r,,1,r,l,préelbailion,0,12
tanipaurop,tanipaurop,pr_long,paurop,tani,,tanipaurop,control,p,0.0,1,a,e,tenipaurop,0,10
miréprountaoên,miréprountaoên,pprss,roun,mi_rép,ta_oin,miréprountaoin,control,s,1.0,1,i,ê,miréprountaoên,2,14
roqurasitequi,rodurasitequi,rsss,roqu,,ra_sit_equi,roqurasitequi,control,r,,2,q,d,rodurasitequi,1,13
recertistant,recertissant,prss,cert,re,iss_ant,recertissant,target,s,0.0,2,s,t,recertistant,3,12
mactaoinlaisem,mattaoinlaisem,rssss,mac,,ta_oin_la_isem,mactaoinlaisem,control,r,,2,c,t,mattaoinlaisem,1,14
nelinseru,nelinseru,prs,lans,ne,eru,nelanseru,control,r,,1,a,i,nelinseru,2,9
tokunerisem,tokunirisem,rs_long,tokunir,,isem,tokunirisem,control,r,,5,i,e,tokunerisem,3,11
busroifnitaoin,busroifnitaoin,prsss,roif,bus,ni_ta_oin,busroifnitaoin,control,p,0.0,1,u,à,bàsroifnitaoin,0,14
niousroitalbe,niousroitalbe,pprs,roif,ni_ous,albe,niousroifalbe,control,r,,3,f,t,niousroitalbe,2,13
dédoulationalisme,dédoulationelisme,prssss,doul,dé,at_ion_al_isme,dédoulationalisme,target,s,2.0,0,a,e,dédoulationelisme,1,17
phévaul,phévaul,r_long,chévaul,,,chévaul,target,r,,0,c,p,phévaul,2,7
érpernorp,érpernorp,ppr,nort,érp_er,,érpernort,control,r,,3,t,p,érpernorp,2,9
fof,fof,r,fod,,,fod,control,r,,2,d,f,fof,2,3
ruslesizusacne,ruslesizusacne,prs_long,letizus,rus,acne,rusletizusacne,control,r,,2,t,s,ruslesizusacne,2,14
jaisisme,jaisisme,rs,jais,,isme,jaisisme,target,s,0.0,2,m,n,jaisisne,0,8
déceitalisation,décoitalisation,prssss,coit,dé,al_is_at_ion,décoitalisation,target,r,,1,o,e,déceitalisation,3,15
lém,ném,r,lém,,,lém,target,r,,0,l,n,ném,1,3
rujtenilaeitt,rujtenilaeitt,rsss,ruj,,ten_ila_eist,rujtenilaeist,control,s,2.0,2,s,t,rujtenilaeitt,2,13
camoonnel,camionnel,rss,cam,,ionn_el,camionnel,target,s,0.0,0,i,o,camoonnel,3,9
dysclôt,drsclôt,pr,clôt,dys,,dysclôt,target,p,0.0,1,y,r,drsclôt,1,7
erloudsisnat,erloèdsisnat,prss,loud,er,sis_nat,erloudsisnat,control,r,,2,u,è,erloèdsisnat,1,12
insoetrévable,insoetrévable,pprs,trév,in_sou,able,insoutrévable,target,p,1.0,2,u,e,insoetrévable,2,13
lofaut,lotaut,r_long,lofaut,,,lofaut,control,r,,2,f,t,lotaut,1,6
ansaneur,ansaneur,prs,san,en,eur,ensaneur,target,p,0.0,0,e,a,ansaneur,2,8
toidtaoinraisem,toidtaoinlaisem,rssss,toid,,ta_oin_la_isem,toidtaoinlaisem,control,s,2.0,0,l,r,toidtaoinraisem,3,15
imprésnalation,irprésnalation,pprss,snal,im_pré,at_ion,imprésnalation,target,p,0.0,1,m,r,irprésnalation,1,14
adpouraire,adpouraire,rs_long,appour,,aire,appouraire,target,r,,1,p,d,adpouraire,2,10
rudéfil,redéfil,ppr,fil,re_dé,,redéfil,target,p,0.0,1,e,u,rudéfil,3,7
nivérttiémisla,rivérttiémisla,prsss,vért,ni,tié_mis_la,nivérttiémisla,control,p,0.0,0,n,r,rivérttiémisla,1,14
osutrevaus,osutreveus,pr_long,trevaus,osu,,osutrevaus,control,r,,4,a,e,osutreveus,1,10
dénauneur,déjauneur,prs,jaun,dé,eur,déjauneur,target,r,,0,j,n,dénauneur,3,9
niouslifalbe,niouslifalbe,pprs,lif,ni_ous,albe,niouslifalbe,control,s,0.0,0,a,e,niouslifelbe,0,12
snalationalisme,snalationalisme,rssss,snal,,at_ion_al_isme,snalationalisme,target,s,2.0,1,l,n,snalationanisme,0,15
busrejnitaoin,busrujnitaoin,prsss,ruj,bus,ni_ta_oin,busrujnitaoin,control,r,,1,u,e,busrejnitaoin,3,13
rusneloud,rusneloud,ppr,loud,rus_ne,,rusneloud,control,p,1.0,1,e,a,rusnaloud,0,9
pauroperie,pauroparie,rs_long,paurop,,arie,pauroparie,control,s,0.0,0,a,e,pauroperie,3,10
déclôdalisation,déclôtalisation,prssss,clôt,dé,al_is_at_ion,déclôtalisation,target,r,,3,t,d,déclôdalisation,3,15
nasepeunemt,naseseunemt,rss,nas,,eseu_nemt,naseseunemt,control,s,0.0,1,s,p,nasepeunemt,3,11
imprécoitatiun,imprécoitatiun,pprss,coit,im_pré,at_ion,imprécoitation,target,s,1.0,1,o,u,imprécoitatiun,2,14
milsnal,milsnal,pr,snal,mal,,malsnal,target,p,0.0,1,a,i,milsnal,2,7
dofaristique,dofaristique,rsss,dof,,ar_ist_ique,dofaristique,target,s,2.0,3,e,é,dofaristiqué,0,12
souspécol,souspécol,pr_long,spécol,sou,,souspécol,target,r,,0,s,t,soutpécol,0,9
paurip,paurip,r_long,paurop,,,paurop,control,r,,4,o,i,paurip,2,6
roqule,roqula,rs,roqu,,la,roqula,control,s,0.0,1,a,e,roqule,3,6
insauvertaire,ensauvertaire,prs_long,sauvert,in,aire,insauvertaire,target,p,0.0,0,i,e,ensauvertaire,1,13
caij,saij,r,saij,,,saij,control,r,,0,s,c,caij,3,4
refélissement,refilissement,prss,fil,re,isse_ment,refilissement,target,r,,1,i,é,refélissement,3,13
térroal,térroul,r_long,térroul,,,térroul,target,r,,5,u,a,térroal,3,7
diotaire,diotaire,rs,diot,,aire,diotaire,target,r,,0,d,s,siotaire,0,8
antuerbail,antierbail,pr_long,erbail,anti,,antierbail,target,p,0.0,3,i,u,antuerbail,3,10
letizusnemt,letizusnemt,rs_long,letizus,,nemt,letizusnemt,control,s,0.0,0,n,l,letizuslemt,0,11
édridlasitaoin,édlidlasitaoin,prssss,rid,éd,la_si_ta_oin,édridlasitaoin,control,r,,0,r,l,édlidlasitaoin,1,14
insoudicable,insoudicable,pprs,dic,in_sou,able,insoudicable,target,p,1.0,0,s,p,inpoudicable,0,12
subdalination,subdalination,prsss,sal,sub,in_at_ion,subsalination,target,r,,0,s,d,subdalination,2,13
erédfod,erésfod,ppr,fod,er_éd,,erédfod,control,p,1.0,1,d,s,erésfod,1,7
édnujeru,édnujeru,prs,ruj,éd,eru,édrujeru,control,r,,0,r,n,édnujeru,2,8
erlasessinemt,erlasessinemt,prss,las,er,essi_nemt,erlasessinemt,control,r,,1,a,i,erlisessinemt,0,13
mirépridteoin,mirépridtaoin,pprss,rid,mi_rép,ta_oin,mirépridtaoin,control,s,0.0,1,a,e,mirépridteoin,3,13
roen,roun,r,roun,,,roun,control,r,,2,u,e,roen,3,4
rémalisation,lémalisation,rssss,lém,,al_is_at_ion,lémalisation,target,r,,0,l,r,rémalisation,3,12
sydpelm,sydpelm,pr,pelm,syd,,sydpelm,control,p,0.0,0,s,v,vydpelm,0,7
réptiemouboin,réptiemouboin,prs_long,tienoub,rép,oin,réptienouboin,control,r,,3,n,m,réptiemouboin,2,13
vurteriènemt,vurteriènemt,rss,vért,,eriè_nemt,vérteriènemt,control,r,,1,é,u,vurteriènemt,2,12
cartentialiste,certentialiste,rsss,cert,,ent_ial_iste,certentialiste,target,r,,1,e,a,cartentialiste,3,14
réprujequiremt,réprujequiremt,prss,ruj,rép,equi_nemt,réprujequinemt,control,s,1.0,0,n,r,réprujequiremt,2,14
spécor,spécol,r_long,spécol,,,spécol,target,r,,5,l,r,spécor,3,6
reigisem,reugisem,rs,reig,,isem,reigisem,control,r,,2,i,u,reugisem,1,8
nipaunoparie,nipauroparie,prs_long,paurop,ni,arie,nipauroparie,control,r,,3,r,n,nipaunoparie,3,12
rusriènacne,rusriènacle,prs,rièn,rus,acne,rusriènacne,control,s,0.0,2,n,l,rusriènacle,1,11
impréclôtation,impréclôtation,pprss,clôt,im_pré,at_ion,impréclôtation,target,p,1.0,2,é,o,improclôtation,0,14
reigfiequinemt,reigfiequinemt,rsss,reig,,fi_equi_nemt,reigfiequinemt,control,s,0.0,1,i,e,reigfeequinemt,0,14
nirusrujelbe,nirusrujalbe,pprs,ruj,ni_rus,albe,nirusrujalbe,control,s,0.0,0,a,e,nirusrujelbe,3,12
tiotlasitaoin,tioclasitaoin,rssss,tioc,,la_si_ta_oin,tioclasitaoin,control,r,,3,c,t,tiotlasitaoin,3,13
chameudment,chameadment,rs_long,chameud,,ment,chameudment,target,r,,5,u,a,chameadment,1,11
tert,tert,r,tert,,,tert,target,r,,0,t,d,dert,0,4
qurenbul,surenbul,ppr,bul,sur_en,,surenbul,target,p,0.0,0,s,q,qurenbul,3,8
lémeusemens,lémeusement,rss,lém,,euse_ment,lémeusement,target,s,1.0,3,t,s,lémeusemens,3,11
onntret,onntret,pr,tret,onn,,onntret,control,r,,1,r,l,onntlet,0,7
inbulitésimal,inbulitésimal,prsss,bul,in,ité_sim_al,inbulitésimal,target,r,,2,l,j,inbujitésimal,0,13
sydnoutros,tydnoutros,pr_long,noutros,syd,,sydnoutros,control,p,0.0,0,s,t,tydnoutros,1,10
édrourtaoinlaisem,édrountaoinlaisem,prssss,roun,éd,ta_oin_la_isem,édrountaoinlaisem,control,r,,3,n,r,édrourtaoinlaisem,3,17
