first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
spocélnelt,spocélnemt,rs_long,spocél,,nemt,spocélnemt,control,s,0.0,2,m,l,spocélnelt,3,10
toidtaoinlaisem,toidtaoinraisem,rssss,toid,,ta_oin_la_isem,toidtaoinlaisem,control,s,2.0,0,l,r,toidtaoinraisem,1,15
rustoulig,rustourig,pr_long,toulig,rus,,rustoulig,control,r,,3,l,r,rustourig,1,9
necertitation,recertitation,prsss,cert,re,it_at_ion,recertitation,target,p,0.0,0,r,n,necertitation,3,13
rutroqu,rusroqu,pr,roqu,rus,,rusroqu,control,p,0.0,2,s,t,rutroqu,3,7
calion,salion,rs,sal,,ion,salion,target,r,,0,s,c,calion,3,6
niousloudalbe,niousloodalbe,pprs,loud,ni_ous,albe,niousloudalbe,control,r,,2,u,o,niousloodalbe,1,13
nirentisurc,nirentisurc,ppr,surc,ni_renti,,nirentisurc,control,r,,2,r,l,nirentisulc,0,11
miréptioctaoin,miréptiocgaoin,pprss,tioc,mi_rép,ta_oin,miréptioctaoin,control,s,0.0,0,t,g,miréptiocgaoin,1,14
rièn,raèn,r,rièn,,,rièn,control,r,,1,i,a,raèn,1,4
liftenelaeist,liftenelaeist,rsss,lif,,ten_ila_eist,liftenilaeist,control,s,1.0,0,i,e,liftenelaeist,2,13
nipauropecne,nipauropecno,prs_long,paurop,ni,ecne,nipauropecne,control,s,0.0,3,e,o,nipauropecno,1,12
urtiocsisnat,ertiocsisnat,prss,tioc,er,sis_nat,ertiocsisnat,control,p,0.0,0,e,u,urtiocsisnat,3,12
toubien,toucien,r_long,toubien,,,toubien,target,r,,3,b,c,toucien,1,7
ensnaleur,ensnoleur,prs,snal,en,eur,ensnaleur,target,r,,2,a,o,ensnoleur,1,9
édmactaoinlaisem,édmactaoinlaisem,prssss,mac,éd,ta_oin_la_isem,édmactaoinlaisem,control,r,,0,m,n,édnactaoinlaisem,0,16
cortalement,cortulement,rss,cort,,ale_ment,cortalement,target,s,0.0,0,a,u,cortulement,1,11
rièntenilaeist,rièntenilaeist,rsss,rièn,,ten_ila_eist,rièntenilaeist,control,r,,3,n,l,rièltenilaeist,0,14
osunas,osunas,pr,nas,osu,,osunas,control,p,0.0,2,u,a,osanas,0,6
rujelenemt,rujelenemt,rss,ruj,,ela_nemt,rujelanemt,control,s,0.0,2,a,e,rujelenemt,2,10
chévaulment,chévaulrent,rs_long,chévaul,,ment,chévaulment,target,s,0.0,0,m,r,chévaulrent,1,11
sulcairoun,surcairoun,pr_long,cairoun,sur,,surcairoun,target,p,0.0,2,r,l,sulcairoun,3,10
indoulabilité,indoulabilité,prss,doul,in,abil_ité,indoulabilité,target,s,0.0,3,l,y,indoulabiyité,0,13
lanslasitaoin,lanslasitaoin,rssss,lans,,la_si_ta_oin,lanslasitaoin,control,r,,0,l,m,manslasitaoin,0,13
disalalisation,désalalisation,prssss,sal,dé,al_is_at_ion,désalalisation,target,p,0.0,1,é,i,disalalisation,3,14
erreigtitaoin,erreigtitaoin,prsss,reig,er,ti_ta_oin,erreigtitaoin,control,s,0.0,1,i,o,erreigtotaoin,0,13
trec,tlec,r,trec,,,trec,control,r,,1,r,l,tlec,1,4
miréplanstaoin,miréplarstaoin,pprss,lans,mi_rép,ta_oin,miréplanstaoin,control,r,,2,n,r,miréplarstaoin,1,14
inkaudinence,irkaudinence,prs_long,kaudin,in,ence,inkaudinence,target,p,0.0,1,n,r,irkaudinence,1,12
térroul,qérroul,r_long,térroul,,,térroul,target,r,,0,t,q,qérroul,1,7
nitrocarie,nitrocalie,prs,troc,ni,arie,nitrocarie,control,s,0.0,1,r,l,nitrocalie,1,10
inintervoir,ininterfoir,ppr,foir,in_inter,,ininterfoir,target,r,,0,f,v,inintervoir,3,11
erredofable,irredofable,pprs,dof,ir_re,able,irredofable,target,p,0.0,0,i,e,erredofable,3,11
tronique,tronique,rs,tron,,ique,tronique,target,r,,1,r,m,tmonique,0,8
insoudoulabla,insoudoulable,pprs,doul,in_sou,able,insoudoulable,target,s,0.0,3,e,a,insoudoulabla,3,13
édsaijlasitaoin,édsaijlasitaoin,prssss,saij,éd,la_si_ta_oin,édsaijlasitaoin,control,r,,2,i,e,édsaejlasitaoin,0,15
foimaristique,foiraristique,rsss,foir,,ar_ist_ique,foiraristique,target,r,,3,r,m,foimaristique,3,13
cidoinarie,cidoinarie,rss,cid,,oin_arie,cidoinarie,control,s,1.0,1,r,m,cidoinamie,0,10
retertissant,retersissant,prss,tert,re,iss_ant,retertissant,target,r,,3,t,s,retersissant,1,12
eninterlém,eninterlém,ppr,lém,in_inter,,ininterlém,target,p,0.0,0,i,e,eninterlém,2,10
soulém,soulém,pr,lém,sou,,soulém,target,p,0.0,1,o,e,seulém,0,6
sôlcisem,tôlcisem,rs,tôlc,,isem,tôlcisem,control,r,,0,t,s,sôlcisem,3,8
nicidtiémisla,nicidtiémisla,prsss,cid,ni,tié_mis_la,nicidtiémisla,control,p,0.0,0,n,m,micidtiémisla,0,13
impredofation,imprédofation,pprss,dof,im_pré,at_ion,imprédofation,target,p,1.0,2,é,e,impredofation,3,13
inchévaulismi,inchévaulisme,prs_long,chévaul,in,isme,inchévaulisme,target,s,0.0,3,e,i,inchévaulismi,3,13
foir,foir,r,foir,,,foir,target,r,,3,r,j,foij,0,4
doulationalisme,doulataonalisme,rssss,doul,,at_ion_al_isme,doulationalisme,target,s,1.0,0,i,a,doulataonalisme,1,15
réproquarie,réproqualie,prs,roqu,rép,arie,réproquarie,control,s,0.0,1,r,l,réproqualie,1,11
sndlofaut,sndlofaut,pr_long,lofaut,syd,,sydlofaut,control,p,0.0,1,y,n,sndlofaut,2,9
kirnoutaire,kirnoutaire,rs_long,kirnout,,aire,kirnoutaire,target,s,0.0,0,a,é,kirnoutéire,0,11
lofaut,lofaut,r_long,lofaut,,,lofaut,control,r,,2,f,d,lodaut,0,6
édvértlasitaoin,édhértlasitaoin,prssss,vért,éd,la_si_ta_oin,édvértlasitaoin,control,r,,0,v,h,édhértlasitaoin,1,15
quorisre,quorisme,rs,quor,,isme,quorisme,target,s,0.0,2,m,r,quorisre,3,8
tronionaire,tronionaire,rss,tron,,ion_aire,tronionaire,target,r,,2,o,a,tranionaire,0,11
nevértero,nevértero,prs,vért,ne,eru,nevérteru,control,s,0.0,2,u,o,nevértero,2,9
nipelmariememt,nipelmariememt,prss,pelm,ni,arie_nemt,nipelmarienemt,control,s,1.0,0,n,m,nipelmariememt,2,14
dyscrolèr,dyscrolèm,pr_long,crolèm,dys,,dyscrolèm,target,r,,5,m,r,dyscrolèr,3,9
cam,cem,r,cam,,,cam,target,r,,1,a,e,cem,1,3
chévauliste,chévauliste,rs_long,chévaul,,iste,chévauliste,target,r,,4,a,e,chéveuliste,0,11
ondicitésimal,indicitésimal,prsss,dic,in,ité_sim_al,indicitésimal,target,p,0.0,0,i,o,ondicitésimal,3,13
osunif,osunif,pr,lif,osu,,osulif,control,r,,0,l,n,osunif,2,6
dofentialiste,dofentialiste,rsss,dof,,ent_ial_iste,dofentialiste,target,s,0.0,1,n,l,dofeltialiste,0,13
spécol,dpécol,r_long,spécol,,,spécol,target,r,,0,s,d,dpécol,1,6
limtutredausle,limtutredausle,prs_long,trevaus,limtu,le,limtutrevausle,control,r,,3,v,d,limtutredausle,2,14
jaosationalisme,jaosationalisme,rssss,jais,,at_ion_al_isme,jaisationalisme,target,r,,2,i,o,jaosationalisme,2,15
préredic,préredic,ppr,dic,pré_re,,préredic,target,p,1.0,1,e,i,préridic,0,8
miérptretoin,miérptretoin,pprs,tret,mi_érp,oin,miérptretoin,control,r,,0,t,p,miérppretoin,0,12
imprésnalation,imprésnanation,pprss,snal,im_pré,at_ion,imprésnalation,target,r,,3,l,n,imprésnanation,1,14
mirépreigteoin,mirépreigtaoin,pprss,reig,mi_rép,ta_oin,mirépreigtaoin,control,s,0.0,1,a,e,mirépreigteoin,3,14
innièristiquement,innièristiquement,prsss,nièr,in,ist_ique_ment,innièristiquement,target,p,0.0,1,n,r,irnièristiquement,0,17
préjaisaira,préjaisaira,prs,jais,pré,aire,préjaisaire,target,s,0.0,3,e,a,préjaisaira,2,11
dédofationalisme,dédofationalisme,prssss,dof,dé,at_ion_al_isme,dédofationalisme,target,p,0.0,1,é,a,dadofationalisme,0,16
narentilas,nirentilas,ppr,las,ni_renti,,nirentilas,control,p,0.0,1,i,a,narentilas,3,10
imprécamion,imprécamion,pprs,cam,im_pré,ion,imprécamion,target,p,1.0,0,p,s,imsrécamion,0,11
trectaoinlaisem,troctaoinlaisem,rssss,troc,,ta_oin_la_isem,troctaoinlaisem,control,r,,2,o,e,trectaoinlaisem,3,15
tounic,tounec,r_long,tounec,,,tounec,control,r,,4,e,i,tounic,3,6
surcert,sércert,pr,cert,sur,,surcert,target,p,0.0,1,u,é,sércert,1,7
dicentialiste,dicentialiste,rsss,dic,,ent_ial_iste,dicentialiste,target,r,,0,d,t,ticentialiste,0,13
intargaurtin,intergaurtin,pr_long,gaurtin,inter,,intergaurtin,target,p,0.0,3,e,a,intargaurtin,3,12
niridaybitié,niridaybitié,prss,rid,ni,albi_tié,niridalbitié,control,s,0.0,1,l,y,niridaybitié,2,12
multizulitesel,multizulitesen,prs_long,zulites,multi,el,multizulitesel,target,s,0.0,1,l,n,multizulitesen,1,14
tertairement,tertairemert,rss,tert,,aire_ment,tertairement,target,s,1.0,2,n,r,tertairemert,1,12
latequi,lasequi,rs,las,,equi,lasequi,control,r,,2,s,t,latequi,3,7
lauvécheist,lauvécheist,rs_long,lauvéch,,eist,lauvécheist,control,r,,4,é,u,lauvucheist,0,11
saij,sair,r,saij,,,saij,control,r,,3,j,r,sair,1,4
loudoin,loudoun,rs,loud,,oin,loudoin,control,s,0.0,1,i,u,loudoun,1,7
lesrasitequi,lasrasitequi,rsss,las,,ra_sit_equi,lasrasitequi,control,r,,1,a,e,lesrasitequi,3,12
innièrairement,innièrairement,prss,nièr,in,aire_ment,innièrairement,target,r,,1,i,a,innaèrairement,0,14
nilèrcomisem,nilèrcomisem,prs_long,lèrcom,ni,isem,nilèrcomisem,control,r,,0,l,r,nirèrcomisem,0,12
dool,doul,r,doul,,,doul,target,r,,2,u,o,dool,3,4
déderalisation,déderalisation,prssss,dir,dé,al_is_at_ion,dédiralisation,target,r,,1,i,e,déderalisation,2,14
deecham,deecham,r_long,deucham,,,deucham,control,r,,2,u,e,deecham,2,7
srusalisation,crusalisation,rssss,crus,,al_is_at_ion,crusalisation,target,r,,0,c,s,srusalisation,3,13
rentilauvécd,rentilauvécd,pr_long,lauvéch,renti,,rentilauvéch,control,r,,6,h,d,rentilauvécd,2,12
imprétamation,imprétamation,pprss,cam,im_pré,at_ion,imprécamation,target,r,,0,c,t,imprétamation,2,13
lubarienemt,lubarienemd,rss,lub,,arie_nemt,lubarienemt,control,s,1.0,3,t,d,lubarienemd,1,11
riertôlcalbe,riertôlcalbe,pprs,tôlc,ri_er,albe,riertôlcalbe,control,r,,3,c,p,riertôlpalbe,0,12
injuraire,injuraire,prs,jur,in,aire,injuraire,target,r,,2,r,m,injumaire,0,9
sousnal,sousnal,pr,snal,sou,,sousnal,target,r,,0,s,t,soutnal,0,7
érpernort,érsernort,ppr,nort,érp_er,,érpernort,control,p,0.0,2,p,s,érsernort,1,9
ninaujsitequilemt,ninaujsitequilemt,prsss,nauj,ni,sit_equi_nemt,ninaujsitequinemt,control,s,2.0,0,n,l,ninaujsitequilemt,2,17
letecharee,letecharee,rs_long,letech,,arie,letecharie,control,s,0.0,2,i,e,letecharee,2,10
