first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
désalalisation,desalalisation,prssss,sal,dé,al_is_at_ion,désalalisation,target,p,0.0,1,é,e,desalalisation,1,14
trebaus,trevaus,r_long,trevaus,,,trevaus,control,r,,3,v,b,trebaus,3,7
incenoutairu,incenoutaire,prs_long,cenout,in,aire,incenoutaire,target,s,0.0,3,e,u,incenoutairu,3,12
réptrocnemt,réptlocnemt,prs,troc,rép,nemt,réptrocnemt,control,r,,1,r,l,réptlocnemt,1,11
lirépridtaoin,lirépridtaoin,pprss,rid,mi_rép,ta_oin,mirépridtaoin,control,p,0.0,0,m,l,lirépridtaoin,2,13
plementialiste,plementialiste,rsss,plem,,ent_ial_iste,plementialiste,target,s,0.0,2,t,f,plemenfialiste,0,14
vért,vért,r,vért,,,vért,control,r,,1,é,e,vert,0,4
paurop,paulop,r_long,paurop,,,paurop,control,r,,3,r,l,paulop,1,6
sydreig,tydreig,pr,reig,syd,,sydreig,control,p,0.0,0,s,t,tydreig,1,7
inutoidoinle,inetoidoinle,prss,toid,inu,oin_le,inutoidoinle,control,p,0.0,2,u,e,inetoidoinle,1,12
roifroilaeist,roifroilaeist,rsss,roif,,ro_ila_eist,roifroilaeist,control,r,,3,f,c,roicroilaeist,0,13
édgeuntireist,édgeuntireist,prs_long,gauntir,éd,eist,édgauntireist,control,r,,1,a,e,édgeuntireist,2,13
raertrocalbe,raertrocalbe,pprs,troc,ri_er,albe,riertrocalbe,control,p,0.0,1,i,a,raertrocalbe,2,12
surtournos,surtournos,pr_long,tournos,sur,,surtournos,target,r,,6,s,c,surtournoc,0,10
édnorttaoillaisem,édnorttaoinlaisem,prssss,nort,éd,ta_oin_la_isem,édnorttaoinlaisem,control,s,1.0,2,n,l,édnorttaoillaisem,3,17
indicmens,indicment,prs,dic,in,ment,indicment,target,s,0.0,3,t,s,indicmens,3,9
meltaoinlaisem,meltaoinlaisem,rssss,mél,,ta_oin_la_isem,méltaoinlaisem,control,r,,1,é,e,meltaoinlaisem,2,14
répédpolm,répédpelm,ppr,pelm,rép_éd,,répédpelm,control,r,,1,e,o,répédpolm,3,9
teidarienemt,teidarienemt,rss,toid,,arie_nemt,toidarienemt,control,r,,1,o,e,teidarienemt,2,12
rièn,rièl,r,rièn,,,rièn,control,r,,3,n,l,rièl,1,4
ertioctitaoin,ertioctetaoin,prsss,tioc,er,ti_ta_oin,ertioctitaoin,control,s,0.0,1,i,e,ertioctetaoin,1,13
mirépmaujtaoin,mirépmaujtaoin,pprss,nauj,mi_rép,ta_oin,mirépnaujtaoin,control,r,,0,n,m,mirépmaujtaoin,2,14
macesei,maceseu,rs,mac,,eseu,maceseu,control,s,0.0,3,u,i,macesei,3,7
gaurtinisbe,gaurtinisbe,rs_long,gaurtin,,iste,gaurtiniste,target,s,0.0,2,t,b,gaurtinisbe,2,11
ropspocél,ropspocél,pr_long,spocél,rop,,ropspocél,control,r,,5,l,n,ropspocén,0,9
surencortmont,surencortment,pprs,cort,sur_en,ment,surencortment,target,s,0.0,1,e,o,surencortmont,3,13
subsnalination,subsnalination,prsss,snal,sub,in_at_ion,subsnalination,target,r,,0,s,d,subdnalination,0,14
roqutaoinlaidem,roqutaoinlaisem,rssss,roqu,,ta_oin_la_isem,roqutaoinlaisem,control,s,3.0,1,s,d,roqutaoinlaidem,3,15
impréjaisasion,impréjaisasion,pprss,jais,im_pré,at_ion,impréjaisation,target,s,0.0,1,t,s,impréjaisasion,2,14
vocoit,vocoit,pr,coit,co,,cocoit,target,p,0.0,0,c,v,vocoit,2,6
procrusment,procrusmunt,prs,crus,pro,ment,procrusment,target,s,0.0,1,e,u,procrusmunt,1,11
inintermur,inintermur,ppr,jur,in_inter,,ininterjur,target,r,,0,j,m,inintermur,2,10
rejaisissement,rejaisissement,prss,jais,re,isse_ment,rejaisissement,target,s,1.0,2,n,l,rejaisissemelt,0,14
cam,cam,r,cam,,,cam,target,r,,1,a,o,com,0,3
édtoidlasitaoun,édtoidlasitaoun,prssss,toid,éd,la_si_ta_oin,édtoidlasitaoin,control,s,3.0,1,i,u,édtoidlasitaoun,2,15
lofaut,lufaut,r_long,lofaut,,,lofaut,control,r,,1,o,u,lufaut,1,6
paéropeist,pauropeist,rs_long,paurop,,eist,pauropeist,control,r,,2,u,é,paéropeist,3,10
fodisem,fodisem,rs,fod,,isem,fodisem,control,r,,2,d,v,fovisem,0,7
tuélaurement,tuélaurement,rss,tuél,,aire_ment,tuélairement,target,s,0.0,1,i,u,tuélaurement,2,12
roqetenilaeist,roqutenilaeist,rsss,roqu,,ten_ila_eist,roqutenilaeist,control,r,,3,u,e,roqetenilaeist,3,14
nileteczarie,niletecharie,prs_long,letech,ni,arie,niletecharie,control,r,,5,h,z,nileteczarie,3,12
lèrcomalbe,lèrcomalbe,rs_long,lèrcom,,albe,lèrcomalbe,control,r,,4,o,u,lèrcumalbe,0,10
ârédtôlceag,erédtôlceag,pprs,tôlc,er_éd,eag,erédtôlceag,control,p,0.0,0,e,â,ârédtôlceag,3,11
occid,occid,pr,cid,oc,,occid,control,r,,2,d,p,occip,0,5
nièreusu,nièreusu,rs,nièr,,euse,nièreuse,target,s,0.0,3,e,u,nièreusu,2,8
nièrorialiste,nièrorialiste,rsss,nièr,,or_ial_iste,nièrorialiste,target,r,,2,è,e,nierorialiste,0,13
mirupreigtaoin,mirupreigtaoin,pprss,reig,mi_rép,ta_oin,mirépreigtaoin,control,p,1.0,1,é,u,mirupreigtaoin,2,14
édridlasitaoin,édmidlasitaoin,prssss,rid,éd,la_si_ta_oin,édridlasitaoin,control,r,,0,r,m,édmidlasitaoin,1,14
erpelmsisnat,erpelmsisnat,prss,pelm,er,sis_nat,erpelmsisnat,control,p,0.0,1,r,m,empelmsisnat,0,12
tretarienemt,tretarienemt,rss,trec,,arie_nemt,trecarienemt,control,r,,3,c,t,tretarienemt,2,12
prédijur,prédijur,ppr,jur,pré_dé,,prédéjur,target,p,1.0,1,é,i,prédijur,2,8
désheteliste,décheteliste,prs_long,chetel,dé,iste,décheteliste,target,r,,0,c,s,désheteliste,3,12
errièltitaoin,errièltitaoin,prsss,rièn,er,ti_ta_oin,errièntitaoin,control,r,,3,n,l,errièltitaoin,2,13
jeis,jais,r,jais,,,jais,target,r,,1,a,e,jeis,3,4
roptôlcnemt,roqtôlcnemt,prs,tôlc,rop,nemt,roptôlcnemt,control,p,0.0,2,p,q,roqtôlcnemt,1,11
diotationalisme,diotationalisme,rssss,diot,,at_ion_al_isme,diotationalisme,target,r,,2,o,i,diitationalisme,0,15
rentulèrcom,rentilèrcom,pr_long,lèrcom,renti,,rentilèrcom,control,p,0.0,4,i,u,rentulèrcom,3,11
cheter,cheter,r_long,chetel,,,chetel,target,r,,5,l,r,cheter,2,6
prochaneud,prochaneud,pr_long,chameud,pro,,prochameud,target,r,,3,m,n,prochaneud,2,10
nileutiekecne,nileutiekecne,prs_long,leutiek,ni,ecne,nileutiekecne,control,s,0.0,3,e,o,nileutiekecno,0,13
busnasnitaoin,busnasnitaoin,prsss,nas,bus,ni_ta_oin,busnasnitaoin,control,p,0.0,2,s,f,bufnasnitaoin,0,13
dyfjur,dyfjur,pr,jur,dys,,dysjur,target,p,0.0,2,s,f,dyfjur,2,6
redarienemt,ridarienemt,rss,rid,,arie_nemt,ridarienemt,control,r,,1,i,e,redarienemt,3,11
irrecamaple,irrecamable,pprs,cam,ir_re,able,irrecamable,target,s,0.0,1,b,p,irrecamaple,3,11
déquoralisation,déquoralisation,prssss,quor,dé,al_is_at_ion,déquoralisation,target,s,1.0,0,i,u,déquoralusation,0,15
taufolable,taufolable,rs_long,taufol,,able,taufolable,target,s,0.0,1,b,t,taufolatle,0,10
précortmint,précortment,prs,cort,pré,ment,précortment,target,s,0.0,1,e,i,précortmint,3,11
bulir,bulin,rs,bul,,in,bulin,target,s,0.0,1,n,r,bulir,3,5
crus,qrus,r,crus,,,crus,target,r,,0,c,q,qrus,1,4
recrôtissant,recrôtissant,prss,clôt,re,iss_ant,reclôtissant,target,r,,1,l,r,recrôtissant,2,12
nourafionalisme,nourationalisme,rssss,nour,,at_ion_al_isme,nourationalisme,target,s,0.0,1,t,f,nourafionalisme,3,15
ilprédofation,imprédofation,pprss,dof,im_pré,at_ion,imprédofation,target,p,0.0,1,m,l,ilprédofation,3,13
redédiut,redédiot,ppr,diot,re_dé,,redédiot,target,r,,2,o,u,redédiut,3,8
lièntenilaeist,lièntenilaeist,rsss,rièn,,ten_ila_eist,rièntenilaeist,control,r,,0,r,l,lièntenilaeist,2,14
zalites,zalites,r_long,zulites,,,zulites,target,r,,1,u,a,zalites,2,7
