first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
jaisarastique,jaisaristique,rsss,jais,,ar_ist_ique,jaisaristique,target,s,1.0,0,i,a,jaisarastique,3,13
sydleig,sydleig,pr,reig,syd,,sydreig,control,r,,0,r,l,sydleig,2,7
miréprièntaoin,liréprièntaoin,pprss,rièn,mi_rép,ta_oin,miréprièntaoin,control,p,0.0,0,m,l,liréprièntaoin,1,14
zulites,zulites,r_long,zulites,,,zulites,target,r,,1,u,i,zilites,0,7
sédnirounri,sédnirounre,pprs,roun,séd_ni,re,sédnirounre,control,s,0.0,1,e,i,sédnirounri,3,11
ininterlém,ininterlom,ppr,lém,in_inter,,ininterlém,target,r,,1,é,o,ininterlom,1,10
vértlaisem,vurtlaisem,rss,vért,,la_isem,vértlaisem,control,r,,1,é,u,vurtlaisem,1,10
ertioctitaoin,irtioctitaoin,prsss,tioc,er,ti_ta_oin,ertioctitaoin,control,p,0.0,0,e,i,irtioctitaoin,1,13
édnorttaoinlaisem,édnorttaoinlaisem,prssss,nort,éd,ta_oin_la_isem,édnorttaoinlaisem,control,s,3.0,0,i,o,édnorttaoinlaosem,0,17
coiter,coiter,rs,coit,,er,coiter,target,r,,0,c,f,foiter,0,6
zulitesment,zulitesment,rs_long,zulites,,ment,zulitesment,target,s,0.0,1,e,i,zulitesmint,0,11
inquorablemens,inquorablemens,prss,quor,in,able_ment,inquorablement,target,s,1.0,3,t,s,inquorablemens,2,14
prékirnoutiqée,prékirnoutiqée,prs_long,kirnout,pré,ique,prékirnoutique,target,s,0.0,2,u,é,prékirnoutiqée,2,14
jaun,jaun,r,jaun,,,jaun,target,r,,2,u,é,jaén,0,4
intertaufol,intertaufal,pr_long,taufol,inter,,intertaufol,target,r,,4,o,a,intertaufal,1,11
erlanseag,erlanteag,prs,lans,er,eag,erlanseag,control,r,,3,s,t,erlanteag,1,9
dicatiénalisme,dicationalisme,rssss,dic,,at_ion_al_isme,dicationalisme,target,s,1.0,1,o,é,dicatiénalisme,3,14
réptienoub,roptienoub,pr_long,tienoub,rop,,roptienoub,control,p,0.0,1,o,é,réptienoub,3,10
recorcage,recorcage,prs,cort,re,age,recortage,target,r,,3,t,c,recorcage,2,9
pmocert,procert,pr,cert,pro,,procert,target,p,0.0,1,r,m,pmocert,3,7
réptouligequi,réptouligequi,prs_long,toulig,rép,equi,réptouligequi,control,p,0.0,0,r,n,néptouligequi,0,13
saijre,haijre,rs,saij,,re,saijre,control,r,,0,s,h,haijre,1,6
ruslevért,rusnevért,ppr,vért,rus_ne,,rusnevért,control,p,1.0,0,n,l,ruslevért,3,9
surendicment,surendicment,pprs,dic,sur_en,ment,surendicment,target,s,0.0,3,t,c,surendicmenc,0,12
jais,jais,r,jais,,,jais,target,r,,1,a,e,jeis,0,4
cidrasitequi,cidnasitequi,rsss,cid,,ra_sit_equi,cidrasitequi,control,s,0.0,0,r,n,cidnasitequi,1,12
subjurinotion,subjurination,prsss,jur,sub,in_at_ion,subjurination,target,s,1.0,0,a,o,subjurinotion,3,13
indinièrement,indirièrement,prss,dir,in,ière_ment,indirièrement,target,r,,2,r,n,indinièrement,3,13
mirépnastaoin,minépnastaoin,pprss,nas,mi_rép,ta_oin,mirépnastaoin,control,p,1.0,0,r,n,minépnastaoin,1,13
letech,letecs,r_long,letech,,,letech,control,r,,5,h,s,letecs,1,6
édsaojtaoinlaisem,édsaijtaoinlaisem,prssss,saij,éd,ta_oin_la_isem,édsaijtaoinlaisem,control,r,,2,i,o,édsaojtaoinlaisem,3,17
saijpaoinlaisem,saijtaoinlaisem,rssss,saij,,ta_oin_la_isem,saijtaoinlaisem,control,s,0.0,0,t,p,saijpaoinlaisem,3,15
kieutelisme,kieutelismi,rs_long,kieutel,,isme,kieutelisme,target,s,0.0,3,e,i,kieutelismi,1,11
luflaeist,liflaeist,rss,lif,,la_eist,liflaeist,control,r,,1,i,u,luflaeist,3,9
sontreappour,sontreappour,pr_long,appour,contre,,contreappour,target,p,0.0,0,c,s,sontreappour,2,12
liftaoinlaisem,laftaoinlaisem,rssss,lif,,ta_oin_la_isem,liftaoinlaisem,control,r,,1,i,a,laftaoinlaisem,1,14
cameur,cameur,rs,cam,,eur,cameur,target,s,0.0,1,u,e,cameer,0,6
cortaliste,cortaliste,rss,cort,,al_iste,cortaliste,target,r,,2,r,n,contaliste,0,10
délémalisation,délémalisation,prssss,lém,dé,al_is_at_ion,délémalisation,target,s,0.0,0,a,i,délémilisation,0,14
meroqu,miroqu,pr,roqu,mi,,miroqu,control,p,0.0,1,i,e,meroqu,3,6
sunencert,sunencert,ppr,cert,sur_en,,surencert,target,p,0.0,2,r,n,sunencert,2,9
nilèrcomnimt,nilèrcomnimt,prs_long,lèrcom,ni,nemt,nilèrcomnemt,control,s,0.0,1,e,i,nilèrcomnimt,2,12
replemipation,replemipation,prsss,plem,re,it_at_ion,replemitation,target,s,0.0,1,t,p,replemipation,2,13
nièraristique,nieraristique,rsss,nièr,,ar_ist_ique,nièraristique,target,r,,2,è,e,nieraristique,1,13
lourrétebui,lourrétequi,rs_long,lourrét,,equi,lourrétequi,control,s,0.0,1,q,b,lourrétebui,3,11
naul,naul,r,nauj,,,nauj,control,r,,3,j,l,naul,2,4
miérpléutoin,miénpléutoin,pprs,léut,mi_érp,oin,miérpléutoin,control,p,1.0,1,r,n,miénpléutoin,1,12
imprénièration,imprénièration,pprss,nièr,im_pré,at_ion,imprénièration,target,p,1.0,0,p,h,imhrénièration,0,14
mebair,lebair,r_long,lebair,,,lebair,control,r,,0,l,m,mebair,3,6
erloudta,erloudta,prs,loud,er,ta,erloudta,control,p,0.0,0,e,o,orloudta,0,8
ritiideriènemt,ritiideriènemt,prss,toid,ri,eriè_nemt,ritoideriènemt,control,r,,1,o,i,ritiideriènemt,2,14
imprévlôtation,imprévlôtation,pprss,clôt,im_pré,at_ion,impréclôtation,target,r,,0,c,v,imprévlôtation,2,14
erreigtiéoan,erreigtiéoin,prss,reig,er,tié_oin,erreigtiéoin,control,s,1.0,1,i,a,erreigtiéoan,3,12
gountir,gountir,r_long,gauntir,,,gauntir,control,r,,1,a,o,gountir,2,7
préresnel,préresnel,ppr,snal,pré_re,,préresnal,target,r,,2,a,e,préresnel,2,9
