first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
zunites,zunites,r_long,zulites,,,zulites,target,r,,2,l,n,zunites,2,7
mijéproqutaoin,mijéproqutaoin,pprss,roqu,mi_rép,ta_oin,miréproqutaoin,control,p,1.0,0,r,j,mijéproqutaoin,2,14
rivérteriènemt,rivérteriènemt,prss,vért,ri,eriè_nemt,rivérteriènemt,control,p,0.0,1,i,e,revérteriènemt,0,14
erlastitaoin,erlastitaoin,prsss,las,er,ti_ta_oin,erlastitaoin,control,s,1.0,1,a,i,erlastitioin,0,12
multitlével,multitlével,prs,trév,multi,el,multitrével,target,r,,1,r,l,multitlével,2,11
nirentitnet,nirentitret,ppr,tret,ni_renti,,nirentitret,control,r,,1,r,n,nirentitnet,3,11
rounlasiasoin,rounlatiasoin,rsss,roun,,la_tias_oin,rounlatiasoin,control,s,1.0,0,t,s,rounlasiasoin,3,13
tanideucham,tanideucham,pr_long,deucham,tani,,tanideucham,control,p,0.0,3,i,a,tanadeucham,0,11
vroniste,vroniste,rs,tron,,iste,troniste,target,r,,0,t,v,vroniste,2,8
toid,toid,r,toid,,,toid,control,r,,0,t,s,soid,0,4
édrujlasetaoin,édrujlasetaoin,prssss,ruj,éd,la_si_ta_oin,édrujlasitaoin,control,s,1.0,1,i,e,édrujlasetaoin,2,14
tilionaire,filionaire,rss,fil,,ion_aire,filionaire,target,r,,0,f,t,tilionaire,3,10
sauvertique,sauvertiqoe,rs_long,sauvert,,ique,sauvertique,target,s,0.0,2,u,o,sauvertiqoe,1,11
niruplubalbe,niruplubalbe,pprs,lub,ni_rus,albe,niruslubalbe,control,p,1.0,2,s,p,niruplubalbe,2,12
neruj,neraj,pr,ruj,ne,,neruj,control,r,,1,u,a,neraj,1,5
surchetelant,surchetelant,prs_long,chetel,sur,ant,surchetelant,target,s,0.0,2,t,p,surchetelanp,0,12
naujlasitaoin,naujlasitaoin,rssss,nauj,,la_si_ta_oin,naujlasitaoin,control,r,,1,a,e,neujlasitaoin,0,13
