first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
troc,proc,r,troc,,,troc,control,r,,0,t,p,proc,1,4
busvértnitaoin,bésvértnitaoin,prsss,vért,bus,ni_ta_oin,busvértnitaoin,control,p,0.0,1,u,é,bésvértnitaoin,1,14
vérturienemt,vérturienemt,rss,vért,,arie_nemt,vértarienemt,control,s,0.0,0,a,u,vérturienemt,2,12
fodnasitequi,fodnasitequi,rsss,fod,,ra_sit_equi,fodrasitequi,control,s,0.0,0,r,n,fodnasitequi,2,12
imprégierion,imprébierion,pprs,gier,im_pré,ion,imprégierion,target,r,,0,g,b,imprébierion,1,12
recrusionaire,recrêsionaire,prss,crus,re,ion_aire,recrusionaire,target,r,,2,u,ê,recrêsionaire,1,13
rofautnemt,rofautnemt,rs_long,lofaut,,nemt,lofautnemt,control,r,,0,l,r,rofautnemt,2,10
trectaoinlaisem,tructaoinlaisem,rssss,trec,,ta_oin_la_isem,trectaoinlaisem,control,r,,2,e,u,tructaoinlaisem,1,15
édràdlasitaoin,édràdlasitaoin,prssss,rid,éd,la_si_ta_oin,édridlasitaoin,control,r,,1,i,à,édràdlasitaoin,2,14
prédédef,prédédef,ppr,dof,pré_dé,,prédédof,target,r,,1,o,e,prédédef,2,8
imprésalation,imprésalation,pprss,sal,im_pré,at_ion,imprésalation,target,p,1.0,1,r,n,impnésalation,0,13
quorisme,quorisme,rs,quor,,isme,quorisme,target,r,,0,q,p,puorisme,0,8
éttroceag,éttroceag,prs,troc,éd,eag,édtroceag,control,p,0.0,1,d,t,éttroceag,2,9
erlebairnemt,erlibairnemt,prs_long,lebair,er,nemt,erlebairnemt,control,r,,1,e,i,erlibairnemt,1,12
malcart,malcert,pr,cert,mal,,malcert,target,r,,1,e,a,malcart,3,7
lofaut,lofaup,r_long,lofaut,,,lofaut,control,r,,5,t,p,lofaup,1,6
trékirnout,prékirnout,pr_long,kirnout,pré,,prékirnout,target,p,0.0,0,p,t,trékirnout,3,10
sercoinelelnemt,sercoinelelnemt,rsss,surc,,oin_elel_nemt,surcoinelelnemt,control,r,,1,u,e,sercoinelelnemt,2,15
miréptrettaoin,miréptrettaoin,pprss,tret,mi_rép,ta_oin,miréptrettaoin,control,r,,1,r,n,miréptnettaoin,0,14
répédléut,rapédléut,ppr,léut,rép_éd,,répédléut,control,p,0.0,1,é,a,rapédléut,1,9
sédnimérre,sédnimérre,pprs,mél,séd_ni,re,sédnimélre,control,r,,2,l,r,sédnimérre,2,10
erbailment,erfailment,rs_long,erbail,,ment,erbailment,target,r,,2,b,f,erfailment,1,10
détournosance,detournosance,prs_long,tournos,dé,ance,détournosance,target,p,0.0,1,é,e,detournosance,1,13
subcamination,subcamination,prsss,cam,sub,in_at_ion,subcamination,target,r,,0,c,s,subsamination,0,13
ilbulent,ilbulent,prs,bul,in,ent,inbulent,target,p,0.0,1,n,l,ilbulent,2,8
lublasitaoin,lublafitaoin,rssss,lub,,la_si_ta_oin,lublasitaoin,control,s,1.0,0,s,f,lublafitaoin,1,12
indofièrement,indofièrement,prss,dof,in,ière_ment,indofièrement,target,r,,1,o,e,indefièrement,0,13
pnal,pnal,r,snal,,,snal,target,r,,0,s,p,pnal,2,4
loudigem,loudisem,rs,loud,,isem,loudisem,control,s,0.0,1,s,g,loudigem,3,8
cidequanemt,cidequanemt,rss,cid,,equi_nemt,cidequinemt,control,s,0.0,3,i,a,cidequanemt,2,11
édrièn,édreèn,pr,rièn,éd,,édrièn,control,r,,1,i,e,édreèn,1,6
kieutel,vieutel,r_long,kieutel,,,kieutel,target,r,,0,k,v,vieutel,1,7
