first,second,condition,root,prefixes,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
protoubien,pmotoubien,pr_long,toubien,pro,,protoubien,target,p,0.0,1,r,m,pmotoubien,1,10
ridlasitaoin,ritlasitaoin,rssss,rid,,la_si_ta_oin,ridlasitaoin,control,r,,2,d,t,ritlasitaoin,1,12
miérptrac,miérptrac,ppr,trec,mi_érp,,miérptrec,control,r,,2,e,a,miérptrac,2,9
ficionnalisme,dicionnalisme,rsss,dic,,ionn_al_isme,dicionnalisme,target,r,,0,d,f,ficionnalisme,3,13
imprébulion,imprébulion,pprs,bul,im_pré,ion,imprébulion,target,s,0.0,1,o,e,imprébulien,0,11
quorique,suorique,rs,quor,,ique,quorique,target,r,,0,q,s,suorique,1,8
pyssal,pyssal,pr,sal,dys,,dyssal,target,p,0.0,0,d,p,pyssal,2,6
chetelaire,chételaire,rs_long,chetel,,aire,chetelaire,target,r,,2,e,é,chételaire,1,10
édroqulasitioin,édroqulasitioin,prssss,roqu,éd,la_si_ta_oin,édroqulasitaoin,control,s,2.0,1,a,i,édroqulasitioin,2,15
coit,coid,r,coit,,,coit,target,r,,3,t,d,coid,1,4
taunec,taunec,r_long,tounec,,,tounec,control,r,,1,o,a,taunec,2,6
édspocélnémt,édspocélnémt,prs_long,spocél,éd,nemt,édspocélnemt,control,s,0.0,1,e,é,édspocélnémt,2,12
entuélage,eltuélage,prs,tuél,en,age,entuélage,target,p,0.0,1,n,l,eltuélage,1,9
reclôtitéion,reclôtitéaon,prss,clôt,re,ité_ion,reclôtitéion,target,s,1.0,0,i,a,reclôtitéaon,1,12
robulitation,rebulitation,prsss,bul,re,it_at_ion,rebulitation,target,p,0.0,1,e,o,robulitation,3,12
quomionaire,quorionaire,rss,quor,,ion_aire,quorionaire,target,r,,3,r,m,quomionaire,3,11
impréplemation,imprépremation,pprss,plem,im_pré,at_ion,impréplemation,target,r,,1,l,r,imprépremation,1,14
nitôrcsitequinemt,nitôlcsitequinemt,prsss,tôlc,ni,sit_equi_nemt,nitôlcsitequinemt,control,r,,2,l,r,nitôrcsitequinemt,3,17
roptienoub,roptienoub,pr_long,tienoub,rop,,roptienoub,control,r,,1,i,e,ropteenoub,0,10
sydloid,sydloud,pr,loud,syd,,sydloud,control,r,,2,u,i,sydloid,3,7
lounlasitaoin,rounlasitaoin,rssss,roun,,la_si_ta_oin,rounlasitaoin,control,r,,0,r,l,lounlasitaoin,3,13
dafionnel,dafionnel,rss,dof,,ionn_el,dofionnel,target,r,,1,o,a,dafionnel,2,9
leutiekarie,leutiekarie,rs_long,leutiek,,arie,leutiekarie,control,r,,5,e,o,leutiokarie,0,11
errujtiéoin,errujtiéoin,prss,ruj,er,tié_oin,errujtiéoin,control,r,,2,j,r,errurtiéoin,0,11
cairoun,cairiun,r_long,cairoun,,,cairoun,target,r,,4,o,i,cairiun,1,7
miérproifoin,miérproifoén,pprs,roif,mi_érp,oin,miérproifoin,control,s,0.0,1,i,é,miérproifoén,1,12
cid,vid,r,cid,,,cid,control,r,,0,c,v,vid,1,3
jaenaristique,jaenaristique,rsss,jaun,,ar_ist_ique,jaunaristique,target,r,,2,u,e,jaenaristique,2,13
jaisent,jaisent,rs,jais,,ent,jaisent,target,s,0.0,2,t,h,jaisenh,0,7
prédédic,prédédic,ppr,dic,pré_dé,,prédédic,target,r,,0,d,b,prédébic,0,8
dédioqalisation,dédioqalisation,prssss,diot,dé,al_is_at_ion,dédiotalisation,target,r,,3,t,q,dédioqalisation,2,15
dégiloutment,dégiloutmert,prs_long,gilout,dé,ment,dégiloutment,target,s,0.0,2,n,r,dégiloutmert,1,12
imprédiotation,imprédiotation,pprss,diot,im_pré,at_ion,imprédiotation,target,r,,2,o,i,imprédiitation,0,14
ritoidalbe,ritoidalbe,prs,toid,ni,albe,nitoidalbe,control,p,0.0,0,n,r,ritoidalbe,2,10
rièninnole,rièninnole,rss,rièn,,inno_le,rièninnole,control,s,0.0,2,n,m,rièninmole,0,10
nas,jas,r,nas,,,nas,control,r,,0,n,j,jas,1,3
bolalisation,bolalisation,rssss,bul,,al_is_at_ion,bulalisation,target,r,,1,u,o,bolalisation,2,12
intuélablement,intuélablement,prss,tuél,in,able_ment,intuélablement,target,r,,3,l,n,intuénablement,0,14
sauvertique,sauvertique,rs_long,sauvert,,ique,sauvertique,target,r,,3,v,g,saugertique,0,11
vértequi,vértequi,rs,vért,,equi,vértequi,control,r,,2,r,n,véntequi,0,8
détréxationalisme,détrévationalisme,prssss,trév,dé,at_ion_al_isme,détrévationalisme,target,r,,3,v,x,détréxationalisme,3,17
derièn,darièn,pr,rièn,da,,darièn,control,p,0.0,1,a,e,derièn,3,6
imprédoulation,inprédoulation,pprss,doul,im_pré,at_ion,imprédoulation,target,p,0.0,1,m,n,inprédoulation,1,14
