first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
caricature,caricature,r,,caricature,,caricature,control,r,,3,i,e,carecature,0,10
surenchèle,surenchère,ppr,sur_en,chère,,surenchère,target,r,,3,r,l,surenchèle,3,10
carroste,carrosse,r,,carrosse,,carrosse,control,r,,6,s,t,carroste,3,8
divotion,dévotion,prs,dé,vot,ion,dévotion,target,p,0.0,1,é,i,divotion,3,8
graffiti,sraffiti,r,,graffiti,,graffiti,control,r,,0,g,s,sraffiti,1,8
réalisation,réalisation,rsss,,réal,is_at_ion,réalisation,target,s,1.0,0,a,i,réalisition,0,11
bourg,bourt,r,,bourg,,bourg,control,r,,4,g,t,bourt,1,5
lieutenant,lieutenant,r,,lieutenant,,lieutenant,control,r,,5,e,u,lieutunant,0,10
impulsivité,impulsivité,prss,im,puls,iv_ité,impulsivité,target,r,,3,s,b,impulbivité,0,11
désordre,désordre,pr,dés,ordre,,désordre,target,r,,3,r,l,désordle,0,8
embarlage,embarlage,prs_long,em,ball,age,emballage,target,r,,2,l,r,embarlage,2,9
déponce,déponce,pr,dé,fonce,,défonce,target,r,,0,f,p,déponce,2,7
acceskoire,accessoire,r,,accessoire,,accessoire,control,r,,5,s,k,acceskoire,3,10
primevère,primevère,r,,primevère,,primevère,control,r,,7,r,n,primevène,0,9
escarmouche,escammouche,r,,escarmouche,,escarmouche,control,r,,4,r,m,escammouche,1,11
revue,nevue,pr,re,vue,,revue,target,p,0.0,0,r,n,nevue,1,5
puritanismo,puritanismo,rsss,,pur,it_an_isme,puritanisme,target,s,2.0,3,e,o,puritanismo,2,11
rossugnol,rossignol,r,,rossignol,,rossignol,control,r,,4,i,u,rossugnol,3,9
trenouille,grenouille,r,,grenouille,,grenouille,control,r,,0,g,t,trenouille,3,10
local,local,r,,local,,local,control,r,,1,o,e,lecal,0,5
mural,mural,rs,,mur,al,mural,target,r,,2,r,l,mulal,0,5
simplement,simplement,rs_long,,simple,ment,simplement,target,r,,0,s,t,timplement,0,10
meacteur,reacteur,prs,re,act,eur,reacteur,target,p,0.0,0,r,m,meacteur,3,8
consensus,consansus,r,,consensus,,consensus,control,r,,4,e,a,consansus,1,9
sonorité,sonoraté,rss,,son,or_ité,sonorité,target,s,1.0,0,i,a,sonoraté,1,8
incrédulité,incrédulité,prss,in,créd,ul_ité,incrédulité,target,p,0.0,0,i,e,encrédulité,0,11
