first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
tintamarne,tintamarne,r,,tintamarre,,tintamarre,control,r,,8,r,n,tintamarne,2,10
contraére,contraire,rs_long,,contr,aire,contraire,target,s,0.0,1,i,é,contraére,3,9
orchestre,orchestre,r,,orchestre,,orchestre,control,r,,6,t,s,orchessre,0,9
ventilateur,ventilateuj,rsss,,vent,il_at_eur,ventilateur,target,s,2.0,2,r,j,ventilateuj,1,11
éditomial,éditomial,rss,,édit,or_ial,éditorial,target,s,0.0,1,r,m,éditomial,2,9
asage,usage,rs,,us,age,usage,target,r,,0,u,a,asage,3,5
magnanime,magnanime,r,,magnanime,,magnanime,control,r,,2,g,s,masnanime,0,9
emballage,imballage,prs_long,em,ball,age,emballage,target,p,0.0,0,e,i,imballage,1,9
dévution,dévotion,prs,dé,vot,ion,dévotion,target,r,,1,o,u,dévution,3,8
transperce,tjansperce,pr_long,trans,perce,,transperce,target,p,0.0,1,r,j,tjansperce,1,10
prosince,prosince,r,,province,,province,control,r,,3,v,s,prosince,2,8
muscade,muscase,r,,muscade,,muscade,control,r,,5,d,s,muscase,1,7
bourdon,pourdon,r,,bourdon,,bourdon,control,r,,0,b,p,pourdon,1,7
iysonorité,iysonorité,prss,in,son,or_ité,insonorité,target,p,0.0,1,n,y,iysonorité,2,10
hécatomba,hécatomba,r,,hécatombe,,hécatombe,control,r,,8,e,a,hécatomba,2,9
impulsiçité,impulsiçité,prss,im,puls,iv_ité,impulsivité,target,s,0.0,1,v,ç,impulsiçité,2,11
histoire,histoire,r,,histoire,,histoire,control,r,,2,s,d,hidtoire,0,8
instable,ilstable,pr,in,stable,,instable,target,p,0.0,1,n,l,ilstable,1,8
captovité,captovité,rss,,capt,iv_ité,captivité,target,s,0.0,0,i,o,captovité,2,9
lifuide,lifuide,r,,liquide,,liquide,control,r,,2,q,f,lifuide,2,7
lioutenant,lioutenant,r,,lieutenant,,lieutenant,control,r,,2,e,o,lioutenant,2,10
chiquelaude,chiquenaude,r,,chiquenaude,,chiquenaude,control,r,,6,n,l,chiquelaude,3,11
vilcan,volcan,r,,volcan,,volcan,control,r,,1,o,i,vilcan,3,6
surnom,surnom,pr,sur,nom,,surnom,target,r,,2,m,n,surnon,0,6
honneum,honneum,r,,honneur,,honneur,control,r,,6,r,m,honneum,2,7
nurmal,normal,rs,,norm,al,normal,target,r,,1,o,u,nurmal,3,6
maladia,maladia,rs,,malad,ie,maladie,target,s,0.0,1,e,a,maladia,2,7
transdorte,transporte,pr_long,trans,porte,,transporte,target,r,,0,p,d,transdorte,3,10
imprévu,imprévu,ppr,im_pré,vu,,imprévu,target,r,,0,v,s,imprésu,0,7
caoutchéuc,caoutchéuc,r,,caoutchouc,,caoutchouc,control,r,,7,o,é,caoutchéuc,2,10
vaisselle,voisselle,r,,vaisselle,,vaisselle,control,r,,1,a,o,voisselle,1,9
krotocole,protocole,r,,protocole,,protocole,control,r,,0,p,k,krotocole,3,9
irdigne,indigne,pr,in,digne,,indigne,target,p,0.0,1,n,r,irdigne,3,7
catastrophe,catastrophe,r,,catastrophe,,catastrophe,control,r,,6,r,n,catastnophe,0,11
redecouvre,redecoutre,ppr,re_de,couvre,,redecouvre,target,r,,3,v,t,redecoutre,1,10
insouciant,ensouciant,prs_long,in,souci,ant,insouciant,target,p,0.0,0,i,e,ensouciant,1,10
natipité,natipité,rss,,nat,iv_ité,nativité,target,s,0.0,1,v,p,natipité,2,8
personnel,persannel,rs_long,,personn,el,personnel,target,r,,4,o,a,persannel,1,9
redéfaire,redéfaire,ppr,re_dé,faire,,redéfaire,target,r,,2,i,é,redéfaére,0,9
drocodile,crocodile,r,,crocodile,,crocodile,control,r,,0,c,d,drocodile,3,9
ubracadabra,ubracadabra,r,,abracadabra,,abracadabra,control,r,,0,a,u,ubracadabra,2,11
renégat,remégat,prs,re,nég,at,renégat,target,r,,0,n,m,remégat,1,7
ingéniosifé,ingéniosifé,prss,in,gén,ios_ité,ingéniosité,target,s,1.0,1,t,f,ingéniosifé,2,11
labyrinthe,labyrinthe,r,,labyrinthe,,labyrinthe,control,r,,5,i,o,labyronthe,0,10
dafférent,différent,rs_long,,différ,ent,différent,target,r,,1,i,a,dafférent,3,9
égalisateur,égalisadeur,rsss,,égal,is_at_eur,égalisateur,target,s,1.0,1,t,d,égalisadeur,1,11
couvercle,couvercre,r,,couvercle,,couvercle,control,r,,7,l,r,couvercre,1,9
cachemire,cachemire,r,,cachemire,,cachemire,control,r,,4,e,u,cachumire,0,9
escormouche,escormouche,r,,escarmouche,,escarmouche,control,r,,3,a,o,escormouche,2,11
clandesdin,clandesdin,r,,clandestin,,clandestin,control,r,,7,t,d,clandesdin,2,10
immuable,ommuable,prs,im,mu,able,immuable,target,p,0.0,0,i,o,ommuable,1,8
proshèse,proshèse,r,,prothèse,,prothèse,control,r,,3,t,s,proshèse,2,8
cgoucroute,choucroute,r,,choucroute,,choucroute,control,r,,1,h,g,cgoucroute,3,10
diffifile,diffifile,r,,difficile,,difficile,control,r,,5,c,f,diffifile,2,9
podium,podeum,r,,podium,,podium,control,r,,3,i,e,podeum,1,6
créativaté,créativité,rsss,,cré,at_iv_ité,créativité,target,s,2.0,0,i,a,créativaté,3,10
couscous,ceuscous,r,,couscous,,couscous,control,r,,1,o,e,ceuscous,1,8
infortune,infortune,pr_long,in,fortune,,infortune,target,p,0.0,0,i,e,enfortune,0,9
heure,heure,r,,heure,,heure,control,r,,0,h,c,ceure,0,5
invisibre,invisible,prs_long,in,vis,ible,invisible,target,s,0.0,2,l,r,invisibre,3,9
