first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
flançais,flançais,rs,,franç,ais,français,target,r,,1,r,l,flançais,2,8
contrecœur,contrecœêr,pr_long,contre,cœur,,contrecœur,target,r,,2,u,ê,contrecœêr,1,10
redéfôire,redéfaire,ppr,re_dé,faire,,redéfaire,target,r,,1,a,ô,redéfôire,3,9
désespoir,désespoir,pr_long,dés,espoir,,désespoir,target,r,,4,i,o,désespoor,0,9
gomina,gomina,r,,gomina,,gomina,control,r,,5,a,o,gomino,0,6
idéeliste,idéaliste,rss,,idé,al_iste,idéaliste,target,s,0.0,0,a,e,idéeliste,3,9
recouverte,recoeverte,pr_long,re,couverte,,recouverte,target,r,,2,u,e,recoeverte,1,10
soirée,soinée,rs,,soir,ée,soirée,target,r,,3,r,n,soinée,1,6
ctambranle,ctambranle,r,,chambranle,,chambranle,control,r,,1,h,t,ctambranle,2,10
chiquenaude,chiquenaudu,r,,chiquenaude,,chiquenaude,control,r,,10,e,u,chiquenaudu,1,11
guirillero,guirillero,r,,guérillero,,guérillero,control,r,,2,é,i,guirillero,2,10
activation,activation,rsss,,act,iv_at_ion,activation,target,r,,0,a,e,ectivation,0,10
ilpulsivité,impulsivité,prss,im,puls,iv_ité,impulsivité,target,p,0.0,1,m,l,ilpulsivité,3,11
releure,reliure,prs,re,li,ure,reliure,target,r,,1,i,e,releure,3,7
ambassade,ambassade,r,,ambassade,,ambassade,control,r,,0,a,u,umbassade,0,9
alligator,alligator,r,,alligator,,alligator,control,r,,0,a,e,elligator,0,9
idéalisme,idéalisme,rss,,idé,al_isme,idéalisme,target,r,,1,d,c,icéalisme,0,9
bulldozer,bulldozer,r,,bulldozer,,bulldozer,control,r,,2,l,m,bumldozer,0,9
abracadabra,abracadasra,r,,abracadabra,,abracadabra,control,r,,8,b,s,abracadasra,1,11
mystérieuce,mystérieuse,rs_long,,mystér,ieuse,mystérieuse,target,s,0.0,3,s,c,mystérieuce,3,11
bulletin,bulmetin,r,,bulletin,,bulletin,control,r,,3,l,m,bulmetin,1,8
dangereese,dangereese,rs_long,,danger,euse,dangereuse,target,s,0.0,1,u,e,dangereese,2,10
grenouirle,grenouille,r,,grenouille,,grenouille,control,r,,7,l,r,grenouirle,3,10
soupe,soupe,r,,soupe,,soupe,control,r,,1,o,e,seupe,0,5
ansouciant,insouciant,prs_long,in,souci,ant,insouciant,target,p,0.0,0,i,a,ansouciant,3,10
préhu,prévu,pr,pré,vu,,prévu,target,r,,0,v,h,préhu,3,5
bissenlit,pissenlit,r,,pissenlit,,pissenlit,control,r,,0,p,b,bissenlit,3,9
caoetchouc,caoutchouc,r,,caoutchouc,,caoutchouc,control,r,,3,u,e,caoetchouc,3,10
inaudible,inaudiblo,prs_long,in,aud,ible,inaudible,target,s,0.0,3,e,o,inaudiblo,1,9
couloir,couloir,r,,couloir,,couloir,control,r,,0,c,s,souloir,0,7
enfin,enfin,pr,en,fin,,enfin,target,r,,0,f,t,entin,0,5
brave,brate,r,,brave,,brave,control,r,,3,v,t,brate,1,5
invonorité,insonorité,prss,in,son,or_ité,insonorité,target,r,,0,s,v,invonorité,3,10
conqraire,conqraire,rs_long,,contr,aire,contraire,target,r,,3,t,q,conqraire,2,9
vréativité,vréativité,rsss,,cré,at_iv_ité,créativité,target,r,,0,c,v,vréativité,2,10
ilpulsif,ilpulsif,prs,im,puls,if,impulsif,target,p,0.0,1,m,l,ilpulsif,2,8
incrédulihé,incrédulihé,prss,in,créd,ul_ité,incrédulité,target,s,1.0,1,t,h,incrédulihé,2,11
coqueluche,coquelushe,r,,coqueluche,,coqueluche,control,r,,7,c,s,coquelushe,1,10
durvie,survie,pr,sur,vie,,survie,target,p,0.0,0,s,d,durvie,3,6
artifice,urtifice,r,,artifice,,artifice,control,r,,0,a,u,urtifice,1,8
edéal,edéal,rs,,idé,al,idéal,target,r,,0,i,e,edéal,2,5
imprévu,irprévu,ppr,im_pré,vu,,imprévu,target,p,0.0,1,m,r,irprévu,1,7
perron,terron,r,,perron,,perron,control,r,,0,p,t,terron,1,6
