first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
créativité,tréativité,rsss,,cré,at_iv_ité,créativité,target,r,,0,c,t,tréativité,1,10
réconfort,réconfort,pr_long,ré,confort,,réconfort,target,p,0.0,0,r,j,jéconfort,0,9
hurricane,hurricane,r,,hurricane,,hurricane,control,r,,2,r,m,humricane,0,9
dhambranle,dhambranle,r,,chambranle,,chambranle,control,r,,0,c,d,dhambranle,2,10
immobile,immobila,pr,im,mobile,,immobile,target,r,,5,e,a,immobila,1,8
méduse,jéduse,r,,méduse,,méduse,control,r,,0,m,j,jéduse,1,6
immertalité,immertalité,prss,im,mort,al_ité,immortalité,target,r,,1,o,e,immertalité,2,11
salamandre,salamandme,r,,salamandre,,salamandre,control,r,,8,r,m,salamandme,1,10
collophane,collophane,r,,cellophane,,cellophane,control,r,,1,e,o,collophane,2,10
impunité,impunité,prs,im,pun,ité,impunité,target,r,,2,n,r,impurité,0,8
dévotion,pévotion,prs,dé,vot,ion,dévotion,target,p,0.0,0,d,p,pévotion,1,8
recouvert,recouvert,pr_long,re,couvert,,recouvert,target,r,,5,r,m,recouvemt,0,9
prisonnier,prisonniur,rs_long,,prisonn,ier,prisonnier,target,s,0.0,1,e,u,prisonniur,1,10
treuve,treuve,r,,preuve,,preuve,control,r,,0,p,t,treuve,2,6
samplement,samplement,rs_long,,simple,ment,simplement,target,r,,1,i,a,samplement,2,10
nacivité,nativité,rss,,nat,iv_ité,nativité,target,r,,2,t,c,nacivité,3,8
essogriffe,essogriffe,r,,escogriffe,,escogriffe,control,r,,2,c,s,essogriffe,2,10
hanicot,hanicot,r,,haricot,,haricot,control,r,,2,r,n,hanicot,2,7
redecouvre,redecouvre,ppr,re_de,couvre,,redecouvre,target,p,0.0,1,e,o,rodecouvre,0,10
caoutcheuc,caoutchouc,r,,caoutchouc,,caoutchouc,control,r,,7,o,e,caoutcheuc,3,10
découvert,découverc,pr_long,dé,couvert,,découvert,target,r,,6,t,c,découverc,1,9
accessoire,atcessoire,r,,accessoire,,accessoire,control,r,,1,c,t,atcessoire,1,10
gaité,gaité,rs,,gai,té,gaité,target,s,0.0,0,t,f,gaifé,0,5
impulpivité,impulsivité,prss,im,puls,iv_ité,impulsivité,target,r,,3,s,p,impulpivité,3,11
prémom,prénom,pr,pré,nom,,prénom,target,r,,0,n,m,prémom,3,6
pissenlit,pissenlit,r,,pissenlit,,pissenlit,control,r,,2,s,c,picsenlit,0,9
magne,magne,r,,magne,,magne,control,r,,4,e,u,magnu,0,5
émotionnel,émosionnel,rss,,émot,ion_nel,émotionnel,target,r,,3,t,s,émosionnel,1,10
cotillon,cotillon,r,,cotillon,,cotillon,control,r,,7,n,m,cotillom,0,8
hamburgel,hamburger,r,,hamburger,,hamburger,control,r,,8,r,l,hamburgel,3,9
catascrophe,catascrophe,r,,catastrophe,,catastrophe,control,r,,5,t,c,catascrophe,2,11
soiree,soiree,rs,,soir,ée,soirée,target,s,0.0,0,é,e,soiree,2,6
irrégulier,imrégulier,prs_long,ir,régul,ier,irrégulier,target,p,0.0,1,r,m,imrégulier,1,10
escanmouche,escanmouche,r,,escarmouche,,escarmouche,control,r,,4,r,n,escanmouche,2,11
redétaire,redétaire,ppr,re_dé,faire,,redéfaire,target,r,,0,f,t,redétaire,2,9
sesualité,sesualité,rss,,sex,ual_ité,sexualité,target,r,,2,x,s,sesualité,2,9
préstige,préstige,r,,prestige,,prestige,control,r,,2,e,é,préstige,2,8
pochetron,pochetron,r,,pochetron,,pochetron,control,r,,5,t,s,pochesron,0,9
rossignol,mossignol,r,,rossignol,,rossignol,control,r,,0,r,m,mossignol,1,9
puritamisme,puritamisme,rsss,,pur,it_an_isme,puritanisme,target,s,1.0,1,n,m,puritamisme,2,11
chiquenauqe,chiquenaude,r,,chiquenaude,,chiquenaude,control,r,,9,d,q,chiquenauqe,3,11
plastlon,plastlon,r,,plastron,,plastron,control,r,,5,r,l,plastlon,2,8
exactement,exactement,rs_long,,exacte,ment,exactement,target,s,0.0,2,n,m,exactememt,0,10
carucature,carucature,r,,caricature,,caricature,control,r,,3,i,u,carucature,2,10
inmuable,inmuable,prs,im,mu,able,immuable,target,p,0.0,1,m,n,inmuable,2,8
sramboise,framboise,r,,framboise,,framboise,control,r,,0,f,s,sramboise,3,9
clansestin,clandestin,r,,clandestin,,clandestin,control,r,,4,d,s,clansestin,3,10
ingéniosité,ingéliosité,prss,in,gén,ios_ité,ingéniosité,target,r,,2,n,l,ingéliosité,1,11
assurance,assurarce,prs_long,as,sur,ance,assurance,target,s,0.0,1,n,r,assurarce,1,9
hiirarchie,hiirarchie,r,,hiérarchie,,hiérarchie,control,r,,2,é,i,hiirarchie,2,10
ectivation,ectivation,rsss,,act,iv_at_ion,activation,target,r,,0,a,e,ectivation,2,10
surencsère,surenchère,ppr,sur_en,chère,,surenchère,target,r,,1,h,s,surencsère,3,10
asracadabra,asracadabra,r,,abracadabra,,abracadabra,control,r,,1,b,s,asracadabra,2,11
ircroyable,incroyable,prs_long,in,croy,able,incroyable,target,p,0.0,1,n,r,ircroyable,3,10
amalgame,amalgale,r,,amalgame,,amalgame,control,r,,6,m,l,amalgale,1,8
zodiaqoe,zodiaqoe,r,,zodiaque,,zodiaque,control,r,,6,u,o,zodiaqoe,2,8
impali,impali,pr,im,poli,,impoli,target,r,,1,o,a,impali,2,6
urgence,urgenca,rs,,urg,ence,urgence,target,s,0.0,3,e,a,urgenca,1,7
tourbilnon,tourbilnon,r,,tourbillon,,tourbillon,control,r,,7,l,n,tourbilnon,2,10
volley,volrey,r,,volley,,volley,control,r,,3,l,r,volrey,1,6
