first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
sécuriti,sécuriti,rs,,sécur,ité,sécurité,target,s,0.0,2,é,i,sécuriti,2,8
crevecte,crevette,r,,crevette,,crevette,control,r,,5,t,c,crevecte,3,8
conséqunce,conséqunce,rs_long,,conséq,ence,conséqence,target,s,0.0,0,e,u,conséqunce,2,10
marmaille,marmainle,r,,marmaille,,marmaille,control,r,,6,l,n,marmainle,1,9
immortalité,ummortalité,prss,im,mort,al_ité,immortalité,target,p,0.0,0,i,u,ummortalité,1,11
renégat,renéget,prs,re,nég,at,renégat,target,s,0.0,0,a,e,renéget,1,7
poursuit,poarsuit,pr,pour,suit,,poursuit,target,p,0.0,2,u,a,poarsuit,1,8
ilaudible,inaudible,prs_long,in,aud,ible,inaudible,target,p,0.0,1,n,l,ilaudible,3,9
cètastrophe,cètastrophe,r,,catastrophe,,catastrophe,control,r,,1,a,è,cètastrophe,2,11
prophèta,prophèta,r,,prophète,,prophète,control,r,,7,e,a,prophèta,2,8
hamburgàr,hamburgàr,r,,hamburger,,hamburger,control,r,,7,e,à,hamburgàr,2,9
rantoeur,rantoeur,r,,rancoeur,,rancoeur,control,r,,3,c,t,rantoeur,2,8
difticile,difficile,r,,difficile,,difficile,control,r,,3,f,t,difticile,3,9
cottage,cuttage,r,,cottage,,cottage,control,r,,1,o,u,cuttage,1,7
netivité,netivité,rss,,nat,iv_ité,nativité,target,r,,1,a,e,netivité,2,8
sensualité,sensualité,rss,,sensu,al_ité,sensualité,target,s,1.0,1,t,c,sensualicé,0,10
abnacadabra,abracadabra,r,,abracadabra,,abracadabra,control,r,,2,r,n,abnacadabra,3,11
idéaliste,idialiste,rss,,idé,al_iste,idéaliste,target,r,,2,é,i,idialiste,1,9
brouhaha,brouhaha,r,,brouhaha,,brouhaha,control,r,,7,a,é,brouhahé,0,8
chituenaude,chituenaude,r,,chiquenaude,,chiquenaude,control,r,,3,q,t,chituenaude,2,11
assureur,assureur,prs,as,sur,eur,assureur,target,r,,2,r,l,assuleur,0,8
gmenouille,grenouille,r,,grenouille,,grenouille,control,r,,1,r,m,gmenouille,3,10
maroage,maroage,rs,,mari,age,mariage,target,r,,3,i,o,maroage,2,7
cerrosse,cerrosse,r,,carrosse,,carrosse,control,r,,1,a,e,cerrosse,2,8
contraire,contraire,rs_long,,contr,aire,contraire,target,r,,3,t,b,conbraire,0,9
invisible,invisibla,prs_long,in,vis,ible,invisible,target,s,0.0,3,e,a,invisibla,1,9
hécatombe,hocatombe,r,,hécatombe,,hécatombe,control,r,,1,é,o,hocatombe,1,9
escarmouche,escarlouche,r,,escarmouche,,escarmouche,control,r,,5,m,l,escarlouche,1,11
français,français,rs,,franç,ais,français,target,s,0.0,1,i,o,françaos,0,8
recouvert,recouvert,pr_long,re,couvert,,recouvert,target,p,0.0,1,e,u,rucouvert,0,9
coqueluche,coquelucce,r,,coqueluche,,coqueluche,control,r,,8,h,c,coquelucce,1,10
