first,second,morphemes,prefixes,root,suffixes,word,target_type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error,wordlength
imbattable,ambattable,prs_long,im,batt,able,imbattable,target,p,0.0,0,i,a,ambattable,1,10
crocodile,crocedile,r,,crocodile,,crocodile,control,r,,4,o,e,crocedile,1,9
impulsivité,impulsivité,prss,im,puls,iv_ité,impulsivité,target,s,1.0,0,i,u,impulsivuté,0,11
redecouvre,redecouvre,ppr,re_de,couvre,,redecouvre,target,p,0.0,0,r,l,ledecouvre,0,10
inporrect,incorrect,pr_long,in,correct,,incorrect,target,r,,0,c,p,inporrect,3,9
mirabelli,mirabelli,r,,mirabelle,,mirabelle,control,r,,8,e,i,mirabelli,2,9
utilicateur,utilisateur,rsss,,util,is_at_eur,utilisateur,target,s,0.0,1,s,c,utilicateur,3,11
totamement,totamement,rs_long,,totale,ment,totalement,target,r,,4,l,m,totamement,2,10
groves,groves,r,,grives,,grives,control,r,,2,i,o,groves,2,6
soirée,soirée,rs,,soir,ée,soirée,target,s,0.0,1,e,i,soiréi,0,6
inoffensif,inoffenséf,prs_long,in,offens,if,inoffensif,target,s,0.0,0,i,é,inoffenséf,1,10
tintamarre,tintamarre,r,,tintamarre,,tintamarre,control,r,,7,r,n,tintamanre,0,10
imprévu,imprévu,ppr,im_pré,vu,,imprévu,target,r,,1,u,a,impréva,0,7
hojocauste,hojocauste,r,,holocauste,,holocauste,control,r,,2,l,j,hojocauste,2,10
amalgame,amalgame,r,,amalgame,,amalgame,control,r,,5,a,e,amalgeme,0,8
labyrinthu,labyrinthe,r,,labyrinthe,,labyrinthe,control,r,,9,e,u,labyrinthu,3,10
immortalité,imnortalité,prss,im,mort,al_ité,immortalité,target,r,,0,m,n,imnortalité,1,11
royalement,royalement,rss,,roy,ale_ment,royalement,target,r,,2,y,l,rolalement,0,10
champignen,champignen,r,,champignon,,champignon,control,r,,8,o,e,champignen,2,10
magouille,magouille,r,,magouille,,magouille,control,r,,2,g,b,mabouille,0,9
incertail,incertain,prs_long,in,cert,ain,incertain,target,s,0.0,2,n,l,incertail,3,9
activation,astivation,rsss,,act,iv_at_ion,activation,target,r,,1,c,s,astivation,1,10
chiquenaute,chiquenaude,r,,chiquenaude,,chiquenaude,control,r,,9,d,t,chiquenaute,3,11
refaire,refairo,pr,re,faire,,refaire,target,r,,4,e,o,refairo,1,7
dévotiin,dévotiin,prs,dé,vot,ion,dévotion,target,s,0.0,1,o,i,dévotiin,2,8
suncharge,surcharge,pr_long,sur,charge,,surcharge,target,p,0.0,2,r,n,suncharge,3,9
coovercle,couvercle,r,,couvercle,,couvercle,control,r,,2,u,o,coovercle,3,9
seulument,seulement,rs_long,,seule,ment,seulement,target,r,,4,e,u,seulument,3,9
vaiture,voiture,r,,voiture,,voiture,control,r,,1,o,a,vaiture,3,7
ceoutchouc,ceoutchouc,r,,caoutchouc,,caoutchouc,control,r,,1,a,e,ceoutchouc,2,10
escarmouche,escarmeuche,r,,escarmouche,,escarmouche,control,r,,6,o,e,escarmeuche,1,11
guurmand,gourmand,r,,gourmand,,gourmand,control,r,,1,o,u,guurmand,3,8
pamtomime,pamtomime,r,,pantomime,,pantomime,control,r,,2,n,m,pamtomime,2,9
grenouilne,grenouille,r,,grenouille,,grenouille,control,r,,8,l,n,grenouilne,3,10
