first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
dewemalable,deremalable,prss,p,ss,wem,de,al_able,dewemalable,target,r,,0,w,r,deremalable,1
debokiouslyness,debohiouslyness,prsss,p,sss,bok,de,ious_ly_ness,debokiouslyness,target,r,,2,k,h,debohiouslyness,1
trewful,trewful,rs,,s,trew,,ful,trewful,target,s,0.0,0,f,t,trewtul,0
unchanless,unshanless,prs,p,s,chan,un,less,unchanless,target,r,,0,c,s,unshanless,1
ersimedbralyl,ersimedbralml,ppprs,ppp,s,bral,er_sim_ed,yl,ersimedbralyl,control,s,0.0,0,y,m,ersimedbralml,1
drunshiplessness,drunshiplessness,rsss,,sss,drun,,ship_less_ness,drunshiplessness,target,r,,1,r,m,dmunshiplessness,0
unlanalableness,unlawalableness,prsss,p,sss,lan,un,al_able_ness,unlanalableness,target,r,,2,n,w,unlawalableness,1
ersidnuc,ersidnuc,ppr,pp,,nuc,er_sid,,ersidnuc,control,p,0.0,1,r,m,emsidnuc,0
ersimedmewci,ersimedmewci,ppprs,ppp,s,mew,er_sim_ed,ci,ersimedmewci,control,p,2.0,0,e,i,ersimidmewci,0
preiway,preiway,pr,p,,iway,pre,,preiway,target,r,,1,w,m,preimay,0
volkically,volkically,rsss,,sss,volk,,ic_al_ly,volkically,target,s,2.0,1,y,m,volkicallm,0
nulorhsi,nulorhsi,prs,p,s,lor,nu,hsi,nulorhsi,control,s,0.0,1,s,t,nulorhti,0
remisdeyatshiplessness,remisdiyatshiplessness,ppprsss,ppp,sss,yat,re_mis_de,ship_less_ness,remisdeyatshiplessness,target,p,2.0,1,e,i,remisdiyatshiplessness,1
nuedmruzlaylssen,nuidmruzlaylssen,pprsss,pp,sss,mruz,nu_ed,la_yl_ssen,nuedmruzlaylssen,control,p,1.0,0,e,i,nuidmruzlaylssen,1
marcilayl,mircilayl,rsss,,sss,mar,,ci_la_yl,marcilayl,control,r,,1,a,i,mircilayl,1
erpnahc,erdnahc,pr,p,,nahc,erp,,erpnahc,control,p,0.0,2,p,d,erdnahc,1
nitekllufre,nitekllufre,prss,p,ss,tek,ni,lluf_re,nitekllufre,control,p,0.0,0,n,l,litekllufre,0
nuednurdsuoi,nuednurdsuoi,pprs,pp,s,nurd,nu_ed,suoi,nuednurdsuoi,control,r,,0,n,l,nuedlurdsuoi,0
rebewastallyness,rebewestallyness,pprsss,pp,sss,wast,re_be,al_ly_ness,rebewastallyness,target,r,,1,a,e,rebewestallyness,1
erpwrognoissel,erpwrognoissal,prss,p,ss,wrog,erp,noi_ssel,erpwrognoissel,control,s,1.0,2,e,a,erpwrognoissal,1
nal,nay,r,,,nal,,,nal,control,r,,2,l,y,nay,1
erebwrog,erepwrog,ppr,pp,,wrog,er_eb,,erebwrog,control,p,1.0,1,b,p,erepwrog,1
deflonically,deflonically,prsss,p,sss,flon,de,ic_al_ly,deflonically,target,s,0.0,1,c,p,deflonipally,0
wrogcilayl,wrogcilayl,rsss,,sss,wrog,,ci_la_yl,wrogcilayl,control,r,,1,r,m,wmogcilayl,0
remisdezurmment,remisdezurrment,ppprs,ppp,s,zurm,re_mis_de,ment,remisdezurmment,target,r,,3,m,r,remisdezurrment,1
eddob,eddob,pr,p,,dob,ed,,eddob,control,p,0.0,1,d,h,ehdob,0
nad,nod,r,,,nad,,,nad,target,r,,1,a,o,nod,1
remisdegorwional,remisdehorwional,ppprss,ppp,ss,gorw,re_mis_de,ion_al,remisdegorwional,target,r,,0,g,h,remisdehorwional,1
edrieklufylssen,edrioklufylssen,prsss,p,sss,riek,ed,luf_yl_ssen,edrieklufylssen,control,r,,2,e,o,edrioklufylssen,1
rebeley,rebeloy,ppr,pp,,ley,re_be,,rebeley,target,r,,1,e,o,rebeloy,1
undezucfully,undezucfulmy,pprss,pp,ss,zuc,un_de,ful_ly,undezucfully,target,s,1.0,0,l,m,undezucfulmy,1
marpihsssel,merpihsssel,rss,,ss,mar,,pihs_ssel,marpihsssel,control,r,,1,a,e,merpihsssel,1
madorically,madorically,rsss,,sss,mador,,ic_al_ly,madorically,target,r,,2,d,t,matorically,0
reblufylssen,reblufylssen,rsss,,sss,reb,,luf_yl_ssen,reblufylssen,control,r,,0,r,w,weblufylssen,0
remisdebuk,wemisdebuk,pppr,ppp,,buk,re_mis_de,,remisdebuk,target,p,0.0,0,r,w,wemisdebuk,1
inwemful,inwemful,prs,p,s,wem,in,ful,inwemful,target,p,0.0,1,n,m,imwemful,0
nubuat,nubeat,pr,p,,buat,nu,,nubuat,control,r,,1,u,e,nubeat,1
innadfullyness,innadfullyness,prsss,p,sss,nad,in,ful_ly_ness,innadfullyness,target,r,,0,n,r,inradfullyness,0
prereslyness,prereslyness,prss,p,ss,res,pre,ly_ness,prereslyness,target,s,0.0,0,l,n,preresnyness,0
redisyat,retisyat,ppr,pp,,yat,re_dis,,redisyat,target,p,1.0,0,d,t,retisyat,1
deyat,deyag,pr,p,,yat,de,,deyat,target,r,,2,t,g,deyag,1
delan,delan,pr,p,,lan,de,,delan,target,r,,1,a,i,delin,0
cuzlaylssen,cuflaylssen,rsss,,sss,cuz,,la_yl_ssen,cuzlaylssen,control,r,,2,z,f,cuflaylssen,1
mewciyl,mewciyl,rss,,ss,mew,,ci_yl,mewciyl,control,s,1.0,0,y,n,mewcinl,0
makcilayl,rakcilayl,rsss,,sss,mak,,ci_la_yl,makcilayl,control,r,,0,m,r,rakcilayl,1
ersidmaksuoiylssen,ersidmaksuoiylssen,pprsss,pp,sss,mak,er_sid,suoi_yl_ssen,ersidmaksuoiylssen,control,s,2.0,0,s,b,ersidmaksuoiylbsen,0
redisbrasful,radisbrasful,pprs,pp,s,bras,re_dis,ful,redisbrasful,target,p,0.0,1,e,a,radisbrasful,1
deramary,deramary,prs,p,s,ram,de,ary,deramary,target,s,0.0,2,y,l,deramarl,0
ersimednas,ersimednas,pppr,ppp,,nas,er_sim_ed,,ersimednas,control,p,2.0,1,d,t,ersimetnas,0
mishirtiveness,mishirtiveness,prss,p,ss,hirt,mis,ive_ness,mishirtiveness,target,s,0.0,1,v,t,mishirtiteness,0
simbuatlufylssen,simbuatlufylssen,prsss,p,sss,buat,sim,luf_yl_ssen,simbuatlufylssen,control,p,0.0,0,s,t,timbuatlufylssen,0
nubraylaelbassen,nubraylaelbassen,prsss,p,sss,bray,nu,la_elba_ssen,nubraylaelbassen,control,p,0.0,0,n,l,lubraylaelbassen,0
remisdekotalableness,remistekotalableness,ppprsss,ppp,sss,kot,re_mis_de,al_able_ness,remisdekotalableness,target,p,2.0,0,d,t,remistekotalableness,1
nomlaelbassen,romlaelbassen,rsss,,sss,nom,,la_elba_ssen,nomlaelbassen,control,r,,0,n,r,romlaelbassen,1
trewically,trowically,rsss,,sss,trew,,ic_al_ly,trewically,target,r,,2,e,o,trowically,1
prewemionless,priwemionless,prss,p,ss,wem,pre,ion_less,prewemionless,target,p,0.0,2,e,i,priwemionless,1
neezshiplessness,neezshislessness,rsss,,sss,neez,,ship_less_ness,neezshiplessness,target,s,0.0,3,p,s,neezshislessness,1
simbray,simbray,pr,p,,bray,sim,,simbray,control,p,0.0,2,m,r,sirbray,0
undedrunshiplessness,undedrundhiplessness,pprsss,pp,sss,drun,un_de,ship_less_ness,undedrunshiplessness,target,s,0.0,0,s,d,undedrundhiplessness,1
undevolk,undevalk,ppr,pp,,volk,un_de,,undevolk,target,r,,1,o,a,undevalk,1
ernusimpracpihsssel,emnusimpracpihsssel,ppprss,ppp,ss,prac,er_nu_sim,pihs_ssel,ernusimpracpihsssel,control,p,0.0,1,r,m,emnusimpracpihsssel,1
bodional,bodiomal,rss,,ss,bod,,ion_al,bodional,target,s,0.0,2,n,m,bodiomal,1
simsalssen,simsalssen,prs,p,s,sal,sim,ssen,simsalssen,control,r,,2,l,m,simsamssen,0
ersimedwrogyl,ersimedwrogyl,ppprs,ppp,s,wrog,er_sim_ed,yl,ersimedwrogyl,control,r,,0,w,r,ersimedrrogyl,0
ersimednahc,ersimednahc,pppr,ppp,,nahc,er_sim_ed,,ersimednahc,control,r,,3,c,t,ersimednaht,0
rieknoita,rieknoita,rs,,s,riek,,noita,rieknoita,control,r,,0,r,n,nieknoita,0
undehirtly,undehirtjy,pprs,pp,s,hirt,un_de,ly,undehirtly,target,s,0.0,0,l,j,undehirtjy,1
larbish,larbash,rs,,s,larb,,ish,larbish,target,s,0.0,0,i,a,larbash,1
undebukfully,undebukfully,pprss,pp,ss,buk,un_de,ful_ly,undebukfully,target,r,,0,b,k,undekukfully,0
underol,underol,ppr,pp,,rol,un_de,,underol,target,p,0.0,0,u,o,onderol,0
trihegaelba,trehegaelba,rss,,ss,trih,,ega_elba,trihegaelba,control,r,,2,i,e,trehegaelba,1
undetrupsomeness,undetrupsomeness,pprss,pp,ss,trup,un_de,some_ness,undetrupsomeness,target,r,,3,p,t,undetrutsomeness,0
remisdewastal,remisdewastal,ppprs,ppp,s,wast,re_mis_de,al,remisdewastal,target,p,0.0,1,e,a,ramisdewastal,0
nurulogsuoiyl,nurulogsuoiyl,prss,p,ss,rulog,nu,suoi_yl,nurulogsuoiyl,control,s,1.0,1,l,w,nurulogsuoiyw,0
niyawisuoi,neyawisuoi,prs,p,s,yawi,ni,suoi,niyawisuoi,control,p,0.0,1,i,e,neyawisuoi,1
debokshipless,debokshipless,prss,p,ss,bok,de,ship_less,debokshipless,target,p,0.0,0,d,s,sebokshipless,0
ersidtalcnoissel,ersidtalcnoissel,pprss,pp,ss,talc,er_sid,noi_ssel,ersidtalcnoissel,control,p,1.0,1,i,e,ersedtalcnoissel,0
remisdesanicful,remisdecanicful,ppprss,ppp,ss,san,re_mis_de,ic_ful,remisdesanicful,target,r,,0,s,c,remisdecanicful,1
mislofryness,mislofryness,prss,p,ss,lof,mis,ry_ness,mislofryness,target,p,0.0,1,i,e,meslofryness,0
remisdelanicful,remisdelamicful,ppprss,ppp,ss,lan,re_mis_de,ic_ful,remisdelanicful,target,r,,2,n,m,remisdelamicful,1
erebsalpihssselssen,erebsalpihssselssen,pprsss,pp,sss,sal,er_eb,pihs_ssel_ssen,erebsalpihssselssen,control,p,1.0,0,e,o,erobsalpihssselssen,0
simmilcilufssen,simmilcilufssen,prsss,p,sss,mil,sim,ci_luf_ssen,simmilcilufssen,control,r,,0,m,w,simwilcilufssen,0
undeyat,undeyat,ppr,pp,,yat,un_de,,undeyat,target,r,,1,a,u,undeyut,0
inzucable,inzupable,prs,p,s,zuc,in,able,inzucable,target,r,,2,c,p,inzupable,1
ersidkobylssen,eysidkobylssen,pprss,pp,ss,kob,er_sid,yl_ssen,ersidkobylssen,control,p,0.0,1,r,y,eysidkobylssen,1
ersimedmak,ersimedmak,pppr,ppp,,mak,er_sim_ed,,ersimedmak,control,r,,1,a,o,ersimedmok,0
ersimednalla,ersiyednalla,ppprs,ppp,s,nal,er_sim_ed,la,ersimednalla,control,p,1.0,2,m,y,ersiyednalla,1
nuedfolecnessel,nuetfolecnessel,pprss,pp,ss,fol,nu_ed,ecne_ssel,nuedfolecnessel,control,p,1.0,1,d,t,nuetfolecnessel,1
ersimedser,orsimedser,pppr,ppp,,ser,er_sim_ed,,ersimedser,control,p,0.0,0,e,o,orsimedser,1
drunure,drunure,rs,,s,drun,,ure,drunure,target,s,0.0,1,r,m,drunume,0
nusegpihsssel,nusegpihsssel,prss,p,ss,seg,nu,pihs_ssel,nusegpihsssel,control,p,0.0,0,n,r,rusegpihsssel,0
redisyarbshiplessness,redisyarbshiplessness,pprsss,pp,sss,yarb,re_dis,ship_less_ness,redisyarbshiplessness,target,p,1.0,0,d,h,rehisyarbshiplessness,0
prehirtionless,prehirtionless,prss,p,ss,hirt,pre,ion_less,prehirtionless,target,p,0.0,0,p,t,trehirtionless,0
drunshipless,drunshipless,rss,,ss,drun,,ship_less,drunshipless,target,r,,3,n,m,drumshipless,0
rediscunicfulness,rediscunicfulness,pprsss,pp,sss,cun,re_dis,ic_ful_ness,rediscunicfulness,target,s,2.0,2,s,t,rediscunicfulnets,0
edtalcpihssselssen,edtalcpihssdelssen,prsss,p,sss,talc,ed,pihs_ssel_ssen,edtalcpihssselssen,control,s,1.0,1,s,d,edtalcpihssdelssen,1
bukation,bukation,rs,,s,buk,,ation,bukation,target,r,,0,b,f,fukation,0
unram,unrar,pr,p,,ram,un,,unram,target,r,,2,m,r,unrar,1
remisderamshipless,remisderamshipless,ppprss,ppp,ss,ram,re_mis_de,ship_less,remisderamshipless,target,r,,2,m,n,remisderanshipless,0
nuedlewecne,nuedlewicne,pprs,pp,s,lew,nu_ed,ecne,nuedlewecne,control,s,0.0,0,e,i,nuedlewicne,1
ersidtekevissen,ersidtebevissen,pprss,pp,ss,tek,er_sid,evi_ssen,ersidtekevissen,control,r,,2,k,b,ersidtebevissen,1
carp,tarp,r,,,carp,,,carp,target,r,,0,c,t,tarp,1
werterussel,wewterussel,rss,,ss,wert,,eru_ssel,werterussel,control,r,,2,r,w,wewterussel,1
remisdevolkenceless,remisdevolkenceless,ppprss,ppp,ss,volk,re_mis_de,ence_less,remisdevolkenceless,target,s,0.0,2,c,t,remisdevolkenteless,0
inbokness,inbokness,prs,p,s,bok,in,ness,inbokness,target,s,0.0,2,s,g,inboknegs,0
nuedpracluf,ruedpracluf,pprs,pp,s,prac,nu_ed,luf,nuedpracluf,control,p,0.0,0,n,r,ruedpracluf,1
undeiwayically,undeiwayically,pprsss,pp,sss,iway,un_de,ic_al_ly,undeiwayically,target,s,2.0,1,y,m,undeiwayicallm,0
ersimedsalecnessel,ersimedsalecnessel,ppprss,ppp,ss,sal,er_sim_ed,ecne_ssel,ersimedsalecnessel,control,r,,2,l,m,ersimedsamecnessel,0
yawisuoiyl,yawisuoiyl,rss,,ss,yawi,,suoi_yl,yawisuoiyl,control,r,,2,w,y,yayisuoiyl,0
undechan,undechan,ppr,pp,,chan,un_de,,undechan,target,r,,2,a,e,undechen,0
ernusimnalsuoiylssen,ernusimnolsuoiylssen,ppprsss,ppp,sss,nal,er_nu_sim,suoi_yl_ssen,ernusimnalsuoiylssen,control,r,,1,a,o,ernusimnolsuoiylssen,1
edrulognoi,ehrulognoi,prs,p,s,rulog,ed,noi,edrulognoi,control,p,0.0,1,d,h,ehrulognoi,1
edkobcilufssen,edkobcilufssen,prsss,p,sss,kob,ed,ci_luf_ssen,edkobcilufssen,control,s,1.0,1,u,e,edkobcilefssen,0
reunmisheedant,riunmisheedant,ppprs,ppp,s,heed,re_un_mis,ant,reunmisheedant,target,p,0.0,1,e,i,riunmisheedant,1
inresiouslyness,inresiousnyness,prsss,p,sss,res,in,ious_ly_ness,inresiouslyness,target,s,1.0,0,l,n,inresiousnyness,1
redisleyify,rudisleyify,pprs,pp,s,ley,re_dis,ify,redisleyify,target,p,0.0,1,e,u,rudisleyify,1
remisdeleyically,remisdeneyically,ppprsss,ppp,sss,ley,re_mis_de,ic_al_ly,remisdeleyically,target,r,,0,l,n,remisdeneyically,1
nuednaslufyl,wuednaslufyl,pprss,pp,ss,nas,nu_ed,luf_yl,nuednaslufyl,control,p,0.0,0,n,w,wuednaslufyl,1
nisarbssen,yisarbssen,prs,p,s,sarb,ni,ssen,nisarbssen,control,p,0.0,0,n,y,yisarbssen,1
erebpurt,erespurt,ppr,pp,,purt,er_eb,,erebpurt,control,p,1.0,1,b,s,erespurt,1
heedallyness,heedallyness,rsss,,sss,heed,,al_ly_ness,heedallyness,target,r,,3,d,p,heepallyness,0
undeheedenceless,undeheedenceless,pprss,pp,ss,heed,un_de,ence_less,undeheedenceless,target,p,0.0,1,n,y,uydeheedenceless,0
prelanment,prelanment,prs,p,s,lan,pre,ment,prelanment,target,p,0.0,0,p,h,hrelanment,0
precunional,precunioral,prss,p,ss,cun,pre,ion_al,precunional,target,s,0.0,2,n,r,precunioral,1
rebelba,rebelga,rs,,s,reb,,elba,rebelba,control,s,0.0,2,b,g,rebelga,1
redislofageable,redislofaseable,pprss,pp,ss,lof,re_dis,age_able,redislofageable,target,s,0.0,1,g,s,redislofaseable,1
ersimednalnoila,ersimednalnoila,ppprss,ppp,ss,nal,er_sim_ed,noi_la,ersimednalnoila,control,r,,2,l,n,ersimednannoila,0
rebeket,rebevet,ppr,pp,,ket,re_be,,rebeket,target,r,,0,k,v,rebevet,1
desanicly,desanicly,prss,p,ss,san,de,ic_ly,desanicly,target,p,0.0,1,e,u,dusanicly,0
simzeen,simzeey,pr,p,,zeen,sim,,simzeen,control,r,,3,n,y,simzeey,1
rebeberify,rebeburify,pprs,pp,s,ber,re_be,ify,rebeberify,target,r,,1,e,u,rebeburify,1
ersimednurdlaelba,ersimednurdlaelba,ppprss,ppp,ss,nurd,er_sim_ed,la_elba,ersimednurdlaelba,control,p,2.0,1,d,p,ersimepnurdlaelba,0
ersimednas,ersimednas,pppr,ppp,,nas,er_sim_ed,,ersimednas,control,p,0.0,0,e,o,orsimednas,0
rebelofice,rebemofice,pprs,pp,s,lof,re_be,ice,rebelofice,target,r,,0,l,m,rebemofice,1
ernusimyelcilayl,ernusimmelcilayl,ppprsss,ppp,sss,yel,er_nu_sim,ci_la_yl,ernusimyelcilayl,control,r,,0,y,m,ernusimmelcilayl,1
ernusimcolgci,ernusimcomgci,ppprs,ppp,s,colg,er_nu_sim,ci,ernusimcolgci,control,r,,2,l,m,ernusimcomgci,1
erpnalylssen,erpnarylssen,prss,p,ss,nal,erp,yl_ssen,erpnalylssen,control,r,,2,l,r,erpnarylssen,1
undegolurfuller,undegolurfulrer,pprss,pp,ss,golur,un_de,full_er,undegolurfuller,target,s,0.0,3,l,r,undegolurfulrer,1
remisdeyarb,remisdayarb,pppr,ppp,,yarb,re_mis_de,,remisdeyarb,target,p,2.0,1,e,a,remisdayarb,1
simtalclaelbassen,cimtalclaelbassen,prsss,p,sss,talc,sim,la_elba_ssen,simtalclaelbassen,control,p,0.0,0,s,c,cimtalclaelbassen,1
remisdekotsomeness,remisdekitsomeness,ppprss,ppp,ss,kot,re_mis_de,some_ness,remisdekotsomeness,target,r,,1,o,i,remisdekitsomeness,1
undetrewshiplessness,urdetrewshiplessness,pprsss,pp,sss,trew,un_de,ship_less_ness,undetrewshiplessness,target,p,0.0,1,n,r,urdetrewshiplessness,1
ersimedklovnoissel,ersimedkmovnoissel,ppprss,ppp,ss,klov,er_sim_ed,noi_ssel,ersimedklovnoissel,control,r,,1,l,m,ersimedkmovnoissel,1
dewel,dewel,pr,p,,wel,de,,dewel,target,r,,2,l,w,dewew,0
undeketfullyness,undekepfullyness,pprsss,pp,sss,ket,un_de,ful_ly_ness,undeketfullyness,target,r,,2,t,p,undekepfullyness,1
ersimedrodampihssselssen,ersimedrodampihssselssen,ppprsss,ppp,sss,rodam,er_sim_ed,pihs_ssel_ssen,ersimedrodampihssselssen,control,p,0.0,0,e,o,orsimedrodampihssselssen,0
degert,degert,pr,p,,gert,de,,degert,target,r,,3,t,s,degers,0
undelof,undelof,ppr,pp,,lof,un_de,,undelof,target,p,0.0,1,n,r,urdelof,0
niriekcilufssen,neriekcilufssen,prsss,p,sss,riek,ni,ci_luf_ssen,niriekcilufssen,control,p,0.0,1,i,e,neriekcilufssen,1
redisramageable,redisramageable,pprss,pp,ss,ram,re_dis,age_able,redisramageable,target,r,,0,r,l,redislamageable,0
remisdeyationless,remisdeyationless,ppprss,ppp,ss,yat,re_mis_de,ion_less,remisdeyationless,target,s,1.0,2,s,h,remisdeyationlehs,0
rebewemshiplessness,rebewemshiplissness,pprsss,pp,sss,wem,re_be,ship_less_ness,rebewemshiplessness,target,s,1.0,1,e,i,rebewemshiplissness,1
nasecnessel,nasecmessel,rss,,ss,nas,,ecne_ssel,nasecnessel,control,s,0.0,2,n,m,nasecmessel,1
redislimiveness,redislimaveness,pprss,pp,ss,lim,re_dis,ive_ness,redislimiveness,target,s,0.0,0,i,a,redislimaveness,1
nuedloryfi,nuedloryfi,pprs,pp,s,lor,nu_ed,yfi,nuedloryfi,control,p,0.0,1,u,a,naedloryfi,0
bokance,bekance,rs,,s,bok,,ance,bokance,target,r,,1,o,e,bekance,1
ersimedtayluf,ersemedtayluf,ppprs,ppp,s,tay,er_sim_ed,luf,ersimedtayluf,control,p,1.0,1,i,e,ersemedtayluf,1
remisdebok,remisdebok,pppr,ppp,,bok,re_mis_de,,remisdebok,target,r,,1,o,i,remisdebik,0
edtokpihssselssen,idtokpihssselssen,prsss,p,sss,tok,ed,pihs_ssel_ssen,edtokpihssselssen,control,p,0.0,0,e,i,idtokpihssselssen,1
remisdecunly,remisdecunlm,ppprs,ppp,s,cun,re_mis_de,ly,remisdecunly,target,s,0.0,1,y,m,remisdecunlm,1
