first,second,condition,prefix_template,suffix_template,root,prefixes,suffixes,word,type,error_to_which_morpheme,i_morpheme,i_within_morpheme,target_letter_before_error,letter_after_error,error_word,is_error
boder,boder,rs,,s,bod,,er,boder,target,r,,1,o,e,beder,0
salnoi,salnoi,rs,,s,sal,,noi,salnoi,control,s,0.0,1,o,u,salnui,0
ersimedpurt,ersimedpurt,pppr,ppp,,purt,er_sim_ed,,ersimedpurt,control,p,2.0,1,d,t,ersimetpurt,0
unbuklyness,onbuklyness,prss,p,ss,buk,un,ly_ness,unbuklyness,target,p,0.0,0,u,o,onbuklyness,1
redislim,redislim,ppr,pp,,lim,re_dis,,redislim,target,p,1.0,0,d,v,revislim,0
tekylssen,tekylssen,rss,,ss,tek,,yl_ssen,tekylssen,control,s,0.0,1,l,n,tekynssen,0
undetrup,undeprup,ppr,pp,,trup,un_de,,undetrup,target,r,,0,t,p,undeprup,1
gertlyness,gertlyness,rss,,ss,gert,,ly_ness,gertlyness,target,s,0.0,1,y,m,gertlmness,0
ersimedrodam,orsimedrodam,pppr,ppp,,rodam,er_sim_ed,,ersimedrodam,control,p,0.0,0,e,o,orsimedrodam,1
undekeir,undekeiw,ppr,pp,,keir,un_de,,undekeir,target,r,,3,r,w,undekeiw,1
erebwrog,erebwrog,ppr,pp,,wrog,er_eb,,erebwrog,control,r,,2,o,u,erebwrug,0
lewluf,lewluf,rs,,s,lew,,luf,lewluf,control,s,0.0,2,f,t,lewlut,0
erebnefluf,ereblefluf,pprs,pp,s,nef,er_eb,luf,erebnefluf,control,r,,0,n,l,ereblefluf,1
undewem,undewey,ppr,pp,,wem,un_de,,undewem,target,r,,2,m,y,undewey,1
ednef,edmef,pr,p,,nef,ed,,ednef,control,r,,0,n,m,edmef,1
undetaub,undetoub,ppr,pp,,taub,un_de,,undetaub,target,r,,1,a,o,undetoub,1
doblufylssen,dohlufylssen,rsss,,sss,dob,,luf_yl_ssen,doblufylssen,control,r,,2,b,h,dohlufylssen,1
nahcelba,nahcelba,rs,,s,nahc,,elba,nahcelba,control,s,0.0,3,a,o,nahcelbo,0
nahclufylssen,nahclifylssen,rsss,,sss,nahc,,luf_yl_ssen,nahclufylssen,control,s,0.0,1,u,i,nahclifylssen,1
undecarp,indecarp,ppr,pp,,carp,un_de,,undecarp,target,p,0.0,0,u,i,indecarp,1
kamfullyness,kamfullynesd,rsss,,sss,kam,,ful_ly_ness,kamfullyness,target,s,2.0,3,s,d,kamfullynesd,1
prelaner,prelaner,prs,p,s,lan,pre,er,prelaner,target,r,,2,n,l,prelaler,0
prelof,prelop,pr,p,,lof,pre,,prelof,target,r,,2,f,p,prelop,1
preheedful,preheedful,prs,p,s,heed,pre,ful,preheedful,target,r,,3,d,g,preheegful,0
riekre,roekre,rs,,s,riek,,re,riekre,control,r,,1,i,o,roekre,1
edsarbylssen,edparbylssen,prss,p,ss,sarb,ed,yl_ssen,edsarbylssen,control,r,,0,s,p,edparbylssen,1
inberful,inberful,prs,p,s,ber,in,ful,inberful,target,r,,1,e,o,inborful,0
bralelba,bralelba,rs,,s,bral,,elba,bralelba,control,s,0.0,3,a,e,bralelbe,0
ersidbuat,ersicbuat,ppr,pp,,buat,er_sid,,ersidbuat,control,p,1.0,2,d,c,ersicbuat,1
ingertful,ingertful,prs,p,s,gert,in,ful,ingertful,target,p,0.0,0,i,a,angertful,0
ersimedyel,ersimedyel,pppr,ppp,,yel,er_sim_ed,,ersimedyel,control,r,,1,e,o,ersimedyol,0
ernusimseg,ernusimseg,pppr,ppp,,seg,er_nu_sim,,ernusimseg,control,r,,1,e,u,ernusimsug,0
erebnuc,erebnec,ppr,pp,,nuc,er_eb,,erebnuc,control,r,,1,u,e,erebnec,1
leyfully,leyfully,rss,,ss,ley,,ful_ly,leyfully,target,r,,0,l,m,meyfully,0
reunmisgloc,weunmisgloc,pppr,ppp,,gloc,re_un_mis,,reunmisgloc,target,p,0.0,0,r,w,weunmisgloc,1
erebseg,erebfeg,ppr,pp,,seg,er_eb,,erebseg,control,r,,0,s,f,erebfeg,1
erpkub,ertkub,pr,p,,kub,erp,,erpkub,control,p,0.0,2,p,t,ertkub,1
remisdebok,remipdebok,pppr,ppp,,bok,re_mis_de,,remisdebok,target,p,1.0,2,s,p,remipdebok,1
pregesfully,pregesfully,prss,p,ss,ges,pre,ful_ly,pregesfully,target,r,,0,g,f,prefesfully,0
erebtoknoi,erebtoknoi,pprs,pp,s,tok,er_eb,noi,erebtoknoi,control,r,,1,o,i,erebtiknoi,0
braylufylssen,braylufylssen,rsss,,sss,bray,,luf_yl_ssen,braylufylssen,control,r,,0,b,t,traylufylssen,0
redisberful,redisberful,pprs,pp,s,ber,re_dis,ful,redisberful,target,s,0.0,1,u,e,redisberfel,0
glocfully,gmocfully,rss,,ss,gloc,,ful_ly,glocfully,target,r,,1,l,m,gmocfully,1
nulorylssen,nulorylhsen,prss,p,ss,lor,nu,yl_ssen,nulorylssen,control,s,1.0,0,s,h,nulorylhsen,1
nad,nod,r,,,nad,,,nad,target,r,,1,a,o,nod,1
unhirter,unhurter,prs,p,s,hirt,un,er,unhirter,target,r,,1,i,u,unhurter,1
erebreb,erebreb,ppr,pp,,reb,er_eb,,erebreb,control,r,,2,b,v,erebrev,0
involker,inpolker,prs,p,s,volk,in,er,involker,target,r,,0,v,p,inpolker,1
praclufyl,praclufll,rss,,ss,prac,,luf_yl,praclufyl,control,s,1.0,0,y,l,praclufll,1
edmew,edlew,pr,p,,mew,ed,,edmew,control,r,,0,m,l,edlew,1
ersimedyel,ersimedyel,pppr,ppp,,yel,er_sim_ed,,ersimedyel,control,p,0.0,0,e,a,arsimedyel,0
neezfuller,neezfuller,rss,,ss,neez,,full_er,neezfuller,target,s,0.0,0,f,c,neezculler,0
nuyawi,nuyawi,pr,p,,yawi,nu,,nuyawi,control,p,0.0,0,n,w,wuyawi,0
erebpurt,erebpurt,ppr,pp,,purt,er_eb,,erebpurt,control,r,,2,r,m,erebpumt,0
golurlyness,xolurlyness,rss,,ss,golur,,ly_ness,golurlyness,target,r,,0,g,x,xolurlyness,1
desan,deson,pr,p,,san,de,,desan,target,r,,1,a,o,deson,1
glocfullyness,glocfullyness,rsss,,sss,gloc,,ful_ly_ness,glocfullyness,target,r,,2,o,e,glecfullyness,0
rebetrew,refetrew,ppr,pp,,trew,re_be,,rebetrew,target,p,1.0,0,b,f,refetrew,1
nureb,nureb,pr,p,,reb,nu,,nureb,control,p,0.0,0,n,y,yureb,0
nuklovylssen,nuknovylssen,prss,p,ss,klov,nu,yl_ssen,nuklovylssen,control,r,,1,l,n,nuknovylssen,1
undesan,uydesan,ppr,pp,,san,un_de,,undesan,target,p,0.0,1,n,y,uydesan,1
inkot,inkot,pr,p,,kot,in,,inkot,target,p,0.0,1,n,w,iwkot,0
erebpurt,erebpumt,ppr,pp,,purt,er_eb,,erebpurt,control,r,,2,r,m,erebpumt,1
erptreg,orptreg,pr,p,,treg,erp,,erptreg,control,p,0.0,0,e,o,orptreg,1
remisdebuk,remisdebus,pppr,ppp,,buk,re_mis_de,,remisdebuk,target,r,,2,k,s,remisdebus,1
derolfully,derolfully,prss,p,ss,rol,de,ful_ly,derolfully,target,r,,2,l,w,derowfully,0
remisderam,remisderam,pppr,ppp,,ram,re_mis_de,,remisderam,target,p,2.0,0,d,p,remisperam,0
ninofl,nenofl,pr,p,,nofl,ni,,ninofl,control,p,0.0,1,i,e,nenofl,1
folre,folre,rs,,s,fol,,re,folre,control,r,,0,f,d,dolre,0
redissan,redissan,ppr,pp,,san,re_dis,,redissan,target,p,1.0,1,i,o,redossan,0
zeenlufylssen,zeenlufylssen,rsss,,sss,zeen,,luf_yl_ssen,zeenlufylssen,control,r,,0,z,v,veenlufylssen,0
deramer,deramir,prs,p,s,ram,de,er,deramer,target,s,0.0,0,e,i,deramir,1
dedrun,dedrun,pr,p,,drun,de,,dedrun,target,r,,0,d,t,detrun,0
nutaylufyl,nutaylufyl,prss,p,ss,tay,nu,luf_yl,nutaylufyl,control,s,0.0,0,l,w,nutaywufyl,0
maklufylssen,maklufylssen,rsss,,sss,mak,,luf_yl_ssen,maklufylssen,control,r,,0,m,r,raklufylssen,0
clatable,clatabme,rs,,s,clat,,able,clatable,target,s,0.0,2,l,m,clatabme,1
redisflonful,redisflowful,pprs,pp,s,flon,re_dis,ful,redisflonful,target,r,,3,n,w,redisflowful,1
deehluf,deehluf,rs,,s,deeh,,luf,deehluf,control,r,,1,e,o,doehluf,0
unkeirful,unkeirful,prs,p,s,keir,un,ful,unkeirful,target,r,,0,k,s,unseirful,0
ingorw,ingorw,pr,p,,gorw,in,,ingorw,target,r,,0,g,h,inhorw,0
remisdewel,remisdewil,pppr,ppp,,wel,re_mis_de,,remisdewel,target,r,,1,e,i,remisdewil,1
volkfullyness,volkfullyness,rsss,,sss,volk,,ful_ly_ness,volkfullyness,target,s,2.0,3,s,h,volkfullynesh,0
